student_id,code_module,code_presentation,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result
582629,FFF,2013J,M,Wales,HE Qualification,0-10%,0-35,0,180,N,Withdrawn
582665,FFF,2013J,M,North Western Region,Lower Than A Level,30-40%,0-35,0,60,N,Withdrawn
582677,FFF,2013J,M,South West Region,Lower Than A Level,50-60%,0-35,0,210,N,Pass
582679,FFF,2013J,F,Scotland,HE Qualification,80-90%,0-35,0,90,N,Withdrawn
582690,FFF,2013J,M,London Region,Lower Than A Level,80-90%,0-35,0,90,Y,Withdrawn
582705,FFF,2013J,M,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass
582790,FFF,2013J,M,South East Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass
582842,FFF,2013J,M,South West Region,A Level or Equivalent,40-50%,0-35,0,120,Y,Withdrawn
582950,FFF,2013J,M,Scotland,HE Qualification,30-40%,0-35,0,90,N,Distinction
582992,FFF,2013J,M,Scotland,Lower Than A Level,70-80%,0-35,0,60,N,Withdrawn
583033,FFF,2013J,M,South East Region,HE Qualification,50-60%,0-35,0,60,N,Withdrawn
583051,FFF,2013J,M,East Midlands Region,Lower Than A Level,80-90%,0-35,0,180,N,Withdrawn
583070,FFF,2013J,F,East Anglian Region,Lower Than A Level,30-40%,35-55,0,90,N,Fail
583081,FFF,2013J,M,North Region,A Level or Equivalent,0-10%,0-35,0,120,N,Withdrawn
583121,FFF,2013J,M,Scotland,Post Graduate Qualification,90-100%,35-55,0,60,N,Fail
583128,FFF,2013J,M,West Midlands Region,Lower Than A Level,0-10%,0-35,0,60,Y,Withdrawn
583131,FFF,2013J,M,Ireland,HE Qualification,70-80%,0-35,0,120,N,Pass
583149,FFF,2013J,M,London Region,A Level or Equivalent,10-20,0-35,0,60,N,Fail
583202,FFF,2013J,F,West Midlands Region,Lower Than A Level,70-80%,0-35,0,90,N,Pass
583232,FFF,2013J,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass
583236,FFF,2013J,M,South West Region,HE Qualification,70-80%,0-35,0,60,N,Fail
583286,FFF,2013J,F,East Anglian Region,Lower Than A Level,30-40%,0-35,0,120,N,Pass
583381,FFF,2013J,M,North Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass
583526,FFF,2013J,M,North Western Region,Lower Than A Level,0-10%,0-35,0,60,N,Pass
583591,FFF,2013J,F,London Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn
583599,FFF,2013J,M,North Western Region,Lower Than A Level,60-70%,0-35,0,60,N,Fail
583741,FFF,2013J,M,Scotland,A Level or Equivalent,90-100%,0-35,0,60,N,Pass
583824,FFF,2013J,M,South Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass
583826,FFF,2013J,M,London Region,Lower Than A Level,10-20,0-35,0,60,N,Withdrawn
583840,FFF,2013J,M,Yorkshire Region,A Level or Equivalent,40-50%,0-35,0,120,N,Withdrawn
583867,FFF,2013J,M,East Midlands Region,Lower Than A Level,20-30%,0-35,0,150,N,Pass
583966,FFF,2013J,F,South East Region,A Level or Equivalent,50-60%,0-35,0,90,Y,Fail
583993,FFF,2013J,M,South Region,A Level or Equivalent,80-90%,0-35,0,120,Y,Fail
584040,FFF,2013J,F,East Midlands Region,Lower Than A Level,60-70%,0-35,0,90,N,Fail
584078,FFF,2013J,F,East Anglian Region,Lower Than A Level,70-80%,0-35,0,60,N,Fail
584111,FFF,2013J,M,South West Region,HE Qualification,60-70%,0-35,0,90,N,Pass
584210,FFF,2013J,M,South West Region,Lower Than A Level,70-80%,0-35,0,60,N,Fail
584214,FFF,2013J,M,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,N,Distinction
584225,FFF,2013J,F,Wales,Lower Than A Level,40-50%,35-55,0,60,N,Fail
584362,FFF,2013J,M,West Midlands Region,A Level or Equivalent,50-60%,0-35,0,120,N,Withdrawn
584446,FFF,2013J,F,Ireland,HE Qualification,,0-35,0,120,N,Pass
584468,FFF,2013J,F,North Western Region,A Level or Equivalent,30-40%,35-55,0,120,N,Pass
584546,FFF,2013J,M,Yorkshire Region,Lower Than A Level,20-30%,0-35,0,90,N,Pass
584550,FFF,2013J,F,London Region,Lower Than A Level,40-50%,0-35,0,90,N,Pass
584594,FFF,2013J,M,South East Region,A Level or Equivalent,40-50%,0-35,0,90,N,Fail
584601,FFF,2013J,M,South West Region,Lower Than A Level,20-30%,0-35,0,90,N,Pass
584673,FFF,2013J,M,London Region,A Level or Equivalent,10-20,0-35,0,120,N,Withdrawn
584687,FFF,2013J,M,South West Region,A Level or Equivalent,50-60%,0-35,0,60,N,Fail
584749,FFF,2013J,F,West Midlands Region,Lower Than A Level,10-20,0-35,0,180,N,Withdrawn
584771,FFF,2013J,M,Scotland,HE Qualification,20-30%,0-35,0,90,N,Pass
584792,FFF,2013J,M,South West Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn
584806,FFF,2013J,M,West Midlands Region,HE Qualification,0-10%,0-35,0,120,N,Fail
585033,FFF,2013J,M,Wales,Lower Than A Level,10-20,0-35,0,60,N,Pass
585050,FFF,2013J,M,Yorkshire Region,A Level or Equivalent,50-60%,35-55,0,60,N,Withdrawn
585093,FFF,2013J,M,North Region,Post Graduate Qualification,,35-55,0,90,N,Distinction
585128,FFF,2013J,M,Ireland,A Level or Equivalent,10-20,0-35,0,60,N,Fail
585149,FFF,2013J,M,East Midlands Region,Lower Than A Level,10-20,0-35,0,60,N,Withdrawn
585162,FFF,2013J,M,East Anglian Region,A Level or Equivalent,20-30%,0-35,0,90,N,Pass
585166,FFF,2013J,M,South East Region,HE Qualification,30-40%,0-35,0,120,N,Pass
585222,FFF,2013J,F,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass
585230,FFF,2013J,M,North Region,A Level or Equivalent,50-60%,0-35,0,60,N,Fail
585290,FFF,2013J,M,North Western Region,A Level or Equivalent,10-20,0-35,0,60,N,Withdrawn
585301,FFF,2013J,M,North Region,A Level or Equivalent,30-40%,0-35,0,90,N,Fail
585305,FFF,2013J,M,Ireland,Lower Than A Level,30-40%,0-35,0,60,N,Pass
585383,FFF,2013J,M,South East Region,A Level or Equivalent,40-50%,0-35,0,120,N,Distinction
585389,FFF,2013J,M,London Region,Lower Than A Level,30-40%,35-55,0,120,N,Withdrawn
585409,FFF,2013J,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,90,Y,Fail
585449,FFF,2013J,M,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,60,N,Fail
585454,FFF,2013J,M,West Midlands Region,Lower Than A Level,10-20,0-35,0,240,N,Withdrawn
585466,FFF,2013J,M,South East Region,Lower Than A Level,80-90%,35-55,0,60,N,Distinction
585484,FFF,2013J,M,Wales,Lower Than A Level,10-20,0-35,0,60,N,Fail
585574,FFF,2013J,M,South Region,Lower Than A Level,10-20,0-35,0,120,N,Pass
585615,FFF,2013J,M,South West Region,Lower Than A Level,70-80%,35-55,0,120,N,Fail
585659,FFF,2013J,M,South East Region,Lower Than A Level,80-90%,0-35,0,60,N,Pass
585724,FFF,2013J,M,Yorkshire Region,Lower Than A Level,0-10%,35-55,0,60,N,Withdrawn
585731,FFF,2013J,M,Scotland,A Level or Equivalent,0-10%,0-35,0,60,N,Pass
585825,FFF,2013J,M,Wales,Lower Than A Level,80-90%,0-35,0,60,N,Withdrawn
585942,FFF,2013J,M,East Anglian Region,Lower Than A Level,70-80%,0-35,0,150,N,Fail
585965,FFF,2013J,M,London Region,Lower Than A Level,10-20,0-35,0,90,N,Fail
586011,FFF,2013J,F,North Region,A Level or Equivalent,10-20,0-35,0,60,N,Withdrawn
586034,FFF,2013J,M,South West Region,A Level or Equivalent,50-60%,0-35,0,60,N,Distinction
586080,FFF,2013J,M,North Region,Lower Than A Level,20-30%,0-35,0,60,N,Fail
586112,FFF,2013J,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,60,N,Withdrawn
586224,FFF,2013J,M,North Western Region,Lower Than A Level,0-10%,0-35,0,60,N,Fail
586233,FFF,2013J,M,East Anglian Region,Lower Than A Level,50-60%,0-35,0,60,Y,Pass
586246,FFF,2013J,M,East Midlands Region,Lower Than A Level,0-10%,0-35,0,120,N,Fail
586249,FFF,2013J,M,North Region,A Level or Equivalent,30-40%,0-35,0,60,N,Withdrawn
586251,FFF,2013J,M,East Anglian Region,A Level or Equivalent,0-10%,0-35,0,60,N,Withdrawn
586259,FFF,2013J,M,Wales,A Level or Equivalent,80-90%,0-35,0,60,N,Fail
586281,FFF,2013J,F,South East Region,Lower Than A Level,40-50%,0-35,0,90,N,Withdrawn
586428,FFF,2013J,M,South West Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass
586445,FFF,2013J,F,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,150,N,Withdrawn
586446,FFF,2013J,M,Yorkshire Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass
586468,FFF,2013J,M,South West Region,HE Qualification,40-50%,0-35,0,60,N,Pass
586477,FFF,2013J,M,London Region,A Level or Equivalent,10-20,0-35,0,120,Y,Pass
586483,FFF,2013J,M,South Region,Lower Than A Level,80-90%,35-55,0,60,Y,Pass
586510,FFF,2013J,M,South Region,Lower Than A Level,90-100%,0-35,0,60,N,Withdrawn
586518,FFF,2013J,M,Scotland,HE Qualification,70-80%,0-35,0,120,N,Pass
586543,FFF,2013J,M,North Region,HE Qualification,10-20,0-35,0,180,N,Withdrawn
586594,FFF,2013J,M,East Anglian Region,A Level or Equivalent,60-70%,35-55,0,60,N,Distinction
586620,FFF,2013J,M,South West Region,A Level or Equivalent,50-60%,0-35,0,60,N,Withdrawn
586642,FFF,2013J,M,London Region,A Level or Equivalent,60-70%,0-35,0,120,N,Pass
586705,FFF,2013J,M,Yorkshire Region,A Level or Equivalent,50-60%,0-35,0,60,N,Distinction
586719,FFF,2013J,F,West Midlands Region,Lower Than A Level,0-10%,0-35,0,120,N,Pass
586753,FFF,2013J,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,120,N,Fail
586758,FFF,2013J,M,East Midlands Region,A Level or Equivalent,60-70%,0-35,0,90,N,Pass
586781,FFF,2013J,M,South Region,HE Qualification,50-60%,35-55,0,60,N,Distinction
586784,FFF,2013J,F,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,120,Y,Pass
586808,FFF,2013J,M,West Midlands Region,Lower Than A Level,0-10%,0-35,0,90,N,Pass
586851,FFF,2013J,M,Wales,Lower Than A Level,0-10%,0-35,0,120,N,Withdrawn
586855,FFF,2013J,M,North Region,Lower Than A Level,80-90%,0-35,0,60,N,Pass
586891,FFF,2013J,M,East Anglian Region,Lower Than A Level,40-50%,35-55,0,120,N,Pass
586906,FFF,2013J,M,Scotland,HE Qualification,30-40%,0-35,0,180,Y,Withdrawn
586925,FFF,2013J,M,West Midlands Region,Lower Than A Level,10-20,0-35,0,60,Y,Fail
586935,FFF,2013J,M,Scotland,HE Qualification,50-60%,0-35,0,90,N,Pass
586957,FFF,2013J,M,Wales,A Level or Equivalent,30-40%,0-35,0,120,Y,Pass
586974,FFF,2013J,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,60,N,Fail
587126,FFF,2013J,M,West Midlands Region,HE Qualification,70-80%,35-55,0,60,N,Distinction
587178,FFF,2013J,M,North Region,HE Qualification,,35-55,0,60,N,Pass
587195,FFF,2013J,M,South West Region,Lower Than A Level,30-40%,0-35,0,240,Y,Withdrawn
587286,FFF,2013J,M,Ireland,HE Qualification,30-40%,35-55,0,120,N,Distinction
587294,FFF,2013J,M,Yorkshire Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass
587308,FFF,2013J,M,North Western Region,Lower Than A Level,0-10%,0-35,0,60,N,Fail
587324,FFF,2013J,M,Scotland,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn
587334,FFF,2013J,M,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,120,N,Pass
587369,FFF,2013J,M,South East Region,HE Qualification,90-100%,35-55,0,60,N,Fail
587435,FFF,2013J,M,East Anglian Region,Lower Than A Level,20-30%,0-35,0,120,N,Fail
587451,FFF,2013J,M,Scotland,HE Qualification,40-50%,0-35,0,90,N,Pass
587456,FFF,2013J,M,South East Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass
587462,FFF,2013J,M,West Midlands Region,Lower Than A Level,10-20,0-35,0,120,N,Fail
587594,FFF,2013J,M,Scotland,A Level or Equivalent,70-80%,0-35,0,60,N,Pass
587611,FFF,2013J,M,North Western Region,Lower Than A Level,40-50%,0-35,0,120,N,Pass
587619,FFF,2013J,M,Scotland,Lower Than A Level,80-90%,0-35,0,60,N,Distinction
587659,FFF,2013J,M,Yorkshire Region,HE Qualification,0-10%,0-35,0,60,N,Withdrawn
587685,FFF,2013J,M,South East Region,Lower Than A Level,70-80%,0-35,0,60,N,Pass
587690,FFF,2013J,F,London Region,A Level or Equivalent,20-30%,0-35,0,90,N,Pass
587783,FFF,2013J,M,East Anglian Region,Lower Than A Level,80-90%,0-35,0,120,N,Distinction
587848,FFF,2013J,F,London Region,Post Graduate Qualification,10-20,35-55,0,60,N,Pass
587859,FFF,2013J,M,East Anglian Region,Lower Than A Level,50-60%,0-35,0,120,N,Withdrawn
587868,FFF,2013J,F,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,60,Y,Fail
587881,FFF,2013J,M,London Region,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn
587912,FFF,2013J,M,South West Region,Lower Than A Level,30-40%,0-35,0,120,N,Withdrawn
587934,FFF,2013J,F,North Western Region,A Level or Equivalent,10-20,35-55,0,90,Y,Withdrawn
587976,FFF,2013J,M,London Region,HE Qualification,20-30%,0-35,0,90,N,Withdrawn
588052,FFF,2013J,M,East Midlands Region,Lower Than A Level,40-50%,0-35,0,120,N,Fail
588128,FFF,2013J,M,East Anglian Region,A Level or Equivalent,10-20,0-35,0,120,N,Fail
588131,FFF,2013J,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,150,N,Pass
588156,FFF,2013J,M,West Midlands Region,A Level or Equivalent,80-90%,0-35,0,120,N,Pass
588175,FFF,2013J,F,London Region,Lower Than A Level,20-30%,0-35,0,240,N,Withdrawn
588236,FFF,2013J,M,South East Region,A Level or Equivalent,10-20,0-35,0,90,N,Pass
588261,FFF,2013J,M,West Midlands Region,HE Qualification,50-60%,35-55,0,60,N,Pass
588360,FFF,2013J,M,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,120,N,Withdrawn
588539,FFF,2013J,M,North Region,Lower Than A Level,80-90%,0-35,0,60,N,Withdrawn
588560,FFF,2013J,M,South East Region,A Level or Equivalent,10-20,0-35,0,120,Y,Fail
588597,FFF,2013J,M,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,120,N,Fail
588672,FFF,2013J,F,Scotland,HE Qualification,30-40%,0-35,0,90,N,Pass
588796,FFF,2013J,M,London Region,Lower Than A Level,30-40%,35-55,0,150,N,Withdrawn
588914,FFF,2013J,M,North Western Region,Lower Than A Level,40-50%,0-35,0,90,N,Fail
588925,FFF,2013J,M,North Western Region,A Level or Equivalent,20-30%,0-35,0,120,N,Fail
588971,FFF,2013J,M,South West Region,A Level or Equivalent,50-60%,0-35,0,90,N,Pass
589003,FFF,2013J,M,South East Region,A Level or Equivalent,30-40%,0-35,0,120,N,Pass
589014,FFF,2013J,M,Scotland,HE Qualification,60-70%,0-35,0,90,N,Pass
589017,FFF,2013J,M,South West Region,A Level or Equivalent,90-100%,0-35,0,60,N,Withdrawn
589099,FFF,2013J,M,East Midlands Region,Lower Than A Level,40-50%,0-35,0,90,N,Fail
589178,FFF,2013J,M,South Region,Lower Than A Level,40-50%,0-35,0,120,N,Fail
589196,FFF,2013J,M,Scotland,Lower Than A Level,10-20,0-35,0,60,N,Withdrawn
589263,FFF,2013J,M,North Region,A Level or Equivalent,60-70%,0-35,0,120,N,Pass
589267,FFF,2013J,M,West Midlands Region,HE Qualification,70-80%,0-35,0,150,N,Withdrawn
589295,FFF,2013J,M,North Region,A Level or Equivalent,10-20,0-35,0,90,N,Pass
589303,FFF,2013J,M,North Region,HE Qualification,,35-55,0,60,N,Pass
589326,FFF,2013J,M,North Region,A Level or Equivalent,,0-35,0,60,N,Distinction
589409,FFF,2013J,M,Wales,A Level or Equivalent,60-70%,35-55,0,60,N,Distinction
589441,FFF,2013J,M,South Region,Lower Than A Level,70-80%,0-35,0,90,N,Withdrawn
589474,FFF,2013J,M,London Region,Lower Than A Level,0-10%,0-35,0,90,N,Fail
589490,FFF,2013J,M,West Midlands Region,Lower Than A Level,70-80%,0-35,0,120,N,Fail
589559,FFF,2013J,M,East Anglian Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass
589578,FFF,2013J,M,North Region,Lower Than A Level,,35-55,0,90,N,Pass
589583,FFF,2013J,M,Wales,HE Qualification,30-40%,0-35,0,90,N,Distinction
589587,FFF,2013J,M,North Region,Lower Than A Level,,0-35,0,120,N,Pass
589594,FFF,2013J,M,Scotland,A Level or Equivalent,80-90%,0-35,0,90,N,Withdrawn
589605,FFF,2013J,M,London Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass
589665,FFF,2013J,M,South West Region,Lower Than A Level,10-20,0-35,0,120,N,Withdrawn
589707,FFF,2013J,M,North Region,Lower Than A Level,,0-35,0,60,N,Fail
589749,FFF,2013J,F,Wales,Lower Than A Level,0-10%,0-35,0,60,N,Fail
589768,FFF,2013J,M,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,120,N,Withdrawn
589782,FFF,2013J,M,North Western Region,HE Qualification,30-40%,0-35,0,90,N,Pass
589828,FFF,2013J,M,East Anglian Region,Lower Than A Level,60-70%,0-35,0,150,Y,Withdrawn
589843,FFF,2013J,M,London Region,Lower Than A Level,30-40%,0-35,0,60,N,Fail
589860,FFF,2013J,M,North Region,HE Qualification,,0-35,0,60,N,Pass
589948,FFF,2013J,M,London Region,Lower Than A Level,20-30%,0-35,0,120,N,Pass
590128,FFF,2013J,M,South Region,HE Qualification,20-30%,0-35,0,120,N,Fail
590188,FFF,2013J,M,West Midlands Region,Lower Than A Level,10-20,0-35,0,60,N,Fail
590189,FFF,2013J,M,London Region,A Level or Equivalent,0-10%,0-35,0,120,N,Fail
590226,FFF,2013J,M,North Region,A Level or Equivalent,40-50%,0-35,0,120,Y,Pass
590241,FFF,2013J,M,West Midlands Region,A Level or Equivalent,0-10%,35-55,0,120,N,Pass
590289,FFF,2013J,M,London Region,A Level or Equivalent,10-20,0-35,0,90,N,Fail
590328,FFF,2013J,M,South East Region,HE Qualification,70-80%,0-35,0,150,N,Pass
590403,FFF,2013J,F,Scotland,HE Qualification,70-80%,0-35,0,60,N,Fail
590461,FFF,2013J,F,West Midlands Region,A Level or Equivalent,90-100%,0-35,0,120,N,Fail
590462,FFF,2013J,M,North Western Region,A Level or Equivalent,0-10%,0-35,0,120,N,Withdrawn
590466,FFF,2013J,M,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,120,N,Withdrawn
590494,FFF,2013J,M,West Midlands Region,Lower Than A Level,0-10%,0-35,0,120,N,Withdrawn
590499,FFF,2013J,M,North Region,HE Qualification,,0-35,0,120,N,Fail
590545,FFF,2013J,M,North Region,Post Graduate Qualification,,0-35,0,60,N,Withdrawn
590548,FFF,2013J,M,South West Region,Lower Than A Level,0-10%,35-55,0,120,Y,Withdrawn
590555,FFF,2013J,F,North Western Region,A Level or Equivalent,0-10%,35-55,0,60,N,Withdrawn
590571,FFF,2013J,M,North Region,A Level or Equivalent,0-10%,0-35,0,120,N,Withdrawn
590701,FFF,2013J,M,North Region,A Level or Equivalent,,35-55,0,90,Y,Distinction
590707,FFF,2013J,M,Yorkshire Region,Lower Than A Level,60-70%,0-35,0,60,N,Distinction
590714,FFF,2013J,M,North Region,A Level or Equivalent,,0-35,0,120,N,Fail
590749,FFF,2013J,M,East Anglian Region,Lower Than A Level,30-40%,35-55,0,90,Y,Withdrawn
590815,FFF,2013J,M,North Region,A Level or Equivalent,0-10%,0-35,0,120,N,Withdrawn
590824,FFF,2013J,F,Yorkshire Region,Lower Than A Level,80-90%,0-35,0,60,N,Pass
590849,FFF,2013J,M,North Western Region,A Level or Equivalent,20-30%,0-35,0,180,N,Pass
590898,FFF,2013J,M,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,N,Withdrawn
590907,FFF,2013J,M,East Midlands Region,Lower Than A Level,10-20,0-35,0,60,N,Pass
590980,FFF,2013J,M,South West Region,Lower Than A Level,70-80%,0-35,0,60,N,Pass
590989,FFF,2013J,M,South East Region,Lower Than A Level,40-50%,0-35,0,120,N,Pass
591008,FFF,2013J,M,East Midlands Region,Lower Than A Level,50-60%,0-35,0,60,N,Withdrawn
591015,FFF,2013J,M,Yorkshire Region,A Level or Equivalent,30-40%,0-35,0,60,N,Withdrawn
591055,FFF,2013J,M,East Midlands Region,Lower Than A Level,80-90%,0-35,0,90,N,Pass
591057,FFF,2013J,M,North Region,Lower Than A Level,30-40%,0-35,0,120,N,Withdrawn
591078,FFF,2013J,M,Ireland,HE Qualification,,0-35,0,90,N,Pass
591219,FFF,2013J,M,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass
591343,FFF,2013J,M,Scotland,A Level or Equivalent,30-40%,0-35,0,150,N,Pass
591394,FFF,2013J,F,London Region,Lower Than A Level,30-40%,0-35,0,90,N,Pass
591403,FFF,2013J,M,East Anglian Region,A Level or Equivalent,0-10%,0-35,0,60,N,Distinction
591411,FFF,2013J,M,South West Region,Lower Than A Level,30-40%,0-35,0,60,N,Withdrawn
591412,FFF,2013J,M,South West Region,A Level or Equivalent,40-50%,0-35,0,60,N,Fail
591516,FFF,2013J,M,North Western Region,Lower Than A Level,30-40%,0-35,0,90,N,Fail
591581,FFF,2013J,M,South East Region,Lower Than A Level,10-20,0-35,0,120,N,Fail
591613,FFF,2013J,M,South East Region,Lower Than A Level,70-80%,0-35,0,60,N,Withdrawn
591620,FFF,2013J,M,South West Region,A Level or Equivalent,40-50%,0-35,0,120,N,Withdrawn
591638,FFF,2013J,F,London Region,HE Qualification,50-60%,0-35,0,120,N,Withdrawn
591655,FFF,2013J,M,North Region,Lower Than A Level,70-80%,0-35,0,90,N,Withdrawn
591661,FFF,2013J,M,East Anglian Region,Lower Than A Level,10-20,0-35,0,120,N,Withdrawn
591677,FFF,2013J,M,North Region,Lower Than A Level,10-20,0-35,0,60,N,Withdrawn
591685,FFF,2013J,M,Wales,A Level or Equivalent,40-50%,0-35,0,60,N,Pass
591692,FFF,2013J,M,North Western Region,A Level or Equivalent,60-70%,0-35,0,60,N,Fail
591695,FFF,2013J,M,Scotland,HE Qualification,30-40%,0-35,0,60,N,Pass
591735,FFF,2013J,M,South East Region,A Level or Equivalent,50-60%,0-35,0,120,N,Fail
591765,FFF,2013J,M,East Anglian Region,HE Qualification,60-70%,0-35,0,120,N,Pass
591872,FFF,2013J,M,North Western Region,A Level or Equivalent,0-10%,0-35,0,120,N,Pass
591893,FFF,2013J,M,Wales,A Level or Equivalent,0-10%,0-35,0,120,N,Fail
591940,FFF,2013J,M,London Region,Lower Than A Level,50-60%,35-55,0,60,N,Pass
591975,FFF,2013J,M,North Western Region,Lower Than A Level,40-50%,0-35,0,60,N,Fail
592002,FFF,2013J,M,South Region,A Level or Equivalent,30-40%,35-55,0,90,N,Fail
592007,FFF,2013J,M,North Western Region,A Level or Equivalent,50-60%,0-35,0,120,N,Pass
592014,FFF,2013J,M,London Region,Lower Than A Level,20-30%,0-35,0,120,N,Pass
592092,FFF,2013J,F,South West Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass
592142,FFF,2013J,M,Wales,Lower Than A Level,0-10%,0-35,0,60,N,Fail
592168,FFF,2013J,M,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass
592203,FFF,2013J,M,North Western Region,A Level or Equivalent,0-10%,0-35,0,60,Y,Distinction
592206,FFF,2013J,F,North Region,Lower Than A Level,,0-35,0,60,N,Fail
592259,FFF,2013J,M,Yorkshire Region,A Level or Equivalent,80-90%,0-35,0,150,N,Pass
592370,FFF,2013J,M,Scotland,HE Qualification,10-20,35-55,0,60,N,Pass
592373,FFF,2013J,M,East Midlands Region,A Level or Equivalent,70-80%,0-35,0,90,Y,Distinction
592437,FFF,2013J,M,East Anglian Region,A Level or Equivalent,80-90%,35-55,0,120,N,Withdrawn
592450,FFF,2013J,F,East Midlands Region,A Level or Equivalent,80-90%,0-35,0,60,N,Withdrawn
592458,FFF,2013J,F,South West Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn
592476,FFF,2013J,F,South Region,Lower Than A Level,70-80%,0-35,0,120,N,Pass
592538,FFF,2013J,M,North Region,Lower Than A Level,,0-35,0,60,N,Withdrawn
592550,FFF,2013J,M,South Region,A Level or Equivalent,50-60%,0-35,0,150,N,Fail
592563,FFF,2013J,M,East Midlands Region,A Level or Equivalent,30-40%,0-35,0,120,N,Withdrawn
592607,FFF,2013J,M,Scotland,HE Qualification,0-10%,0-35,0,60,N,Withdrawn
592616,FFF,2013J,M,South Region,A Level or Equivalent,70-80%,0-35,0,120,N,Pass
592631,FFF,2013J,F,Scotland,HE Qualification,40-50%,0-35,0,60,N,Distinction
592634,FFF,2013J,M,North Western Region,No Formal quals,0-10%,35-55,0,60,N,Fail
592640,FFF,2013J,M,Ireland,Lower Than A Level,,0-35,0,90,N,Distinction
592689,FFF,2013J,M,East Anglian Region,HE Qualification,80-90%,0-35,0,60,N,Pass
592763,FFF,2013J,M,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,Y,Pass
592781,FFF,2013J,M,North Western Region,Lower Than A Level,90-100%,0-35,0,60,N,Pass
592789,FFF,2013J,M,Wales,Lower Than A Level,20-30%,0-35,0,120,N,Pass
592810,FFF,2013J,M,London Region,Lower Than A Level,50-60%,35-55,0,120,Y,Fail
592856,FFF,2013J,M,South Region,Lower Than A Level,40-50%,0-35,0,60,N,Pass
592924,FFF,2013J,M,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass
592939,FFF,2013J,M,Scotland,HE Qualification,0-10%,0-35,0,240,N,Withdrawn
593022,FFF,2013J,M,North Western Region,A Level or Equivalent,80-90%,0-35,0,60,N,Distinction
593104,FFF,2013J,M,West Midlands Region,Lower Than A Level,50-60%,0-35,0,60,N,Withdrawn
593139,FFF,2013J,M,Wales,A Level or Equivalent,80-90%,0-35,0,60,N,Fail
593157,FFF,2013J,F,Ireland,Lower Than A Level,,35-55,0,60,N,Withdrawn
593206,FFF,2013J,M,East Anglian Region,Lower Than A Level,60-70%,0-35,0,180,N,Withdrawn
593272,FFF,2013J,F,London Region,A Level or Equivalent,10-20,35-55,0,60,N,Distinction
593320,FFF,2013J,M,South West Region,HE Qualification,60-70%,0-35,0,60,N,Pass
593459,FFF,2013J,M,London Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass
593492,FFF,2013J,M,South Region,A Level or Equivalent,30-40%,0-35,0,120,N,Pass
593511,FFF,2013J,M,South Region,HE Qualification,70-80%,0-35,0,60,N,Withdrawn
593532,FFF,2013J,M,South East Region,Lower Than A Level,30-40%,0-35,0,120,N,Withdrawn
593535,FFF,2013J,M,East Midlands Region,Lower Than A Level,10-20,0-35,0,120,N,Fail
593585,FFF,2013J,F,North Western Region,A Level or Equivalent,0-10%,0-35,0,90,N,Pass
593617,FFF,2013J,M,Scotland,A Level or Equivalent,30-40%,0-35,0,120,N,Withdrawn
593670,FFF,2013J,M,Ireland,Lower Than A Level,30-40%,35-55,0,60,N,Fail
593671,FFF,2013J,M,North Western Region,Lower Than A Level,10-20,35-55,0,90,Y,Fail
