student_id,code_module,code_presentation,date_registration,date_unregistration
2543208,FFF,2013J,1969-12-31,
2545923,FFF,2013J,1969-12-31,
2548055,FFF,2013J,1969-12-31,
2555225,FFF,2013J,1969-12-31,
2555893,FFF,2013J,1969-12-31,1970-01-01
2558713,FFF,2013J,1969-12-31,
2563095,FFF,2013J,1969-12-31,1970-01-01
2567571,FFF,2013J,1969-12-31,
2572441,FFF,2013J,1969-12-31,
2579401,FFF,2013J,1969-12-31,
2580196,FFF,2013J,1969-12-31,
2580545,FFF,2013J,1969-12-31,
2586313,FFF,2013J,1969-12-31,1969-12-31
2588467,FFF,2013J,1969-12-31,
2595641,FFF,2013J,1969-12-31,
2596621,FFF,2013J,1969-12-31,
2602264,FFF,2013J,1969-12-31,
2610837,FFF,2013J,1969-12-31,1970-01-01
2611986,FFF,2013J,1969-12-31,
2613746,FFF,2013J,1969-12-31,
2614277,FFF,2013J,1969-12-31,
2619184,FFF,2013J,1969-12-31,1970-01-01
2621734,FFF,2013J,1969-12-31,
2622634,FFF,2013J,1969-12-31,1970-01-01
2623496,FFF,2013J,1969-12-31,
2625545,FFF,2013J,1969-12-31,
2630284,FFF,2013J,1969-12-31,1970-01-01
2633052,FFF,2013J,1969-12-31,
2634868,FFF,2013J,1969-12-31,
2637239,FFF,2013J,1969-12-31,1970-01-01
2639319,FFF,2013J,1969-12-31,
2641236,FFF,2013J,1969-12-31,1970-01-01
2642994,FFF,2013J,1969-12-31,1970-01-01
2650555,FFF,2013J,1969-12-31,
2655370,FFF,2013J,1969-12-31,
2657185,FFF,2013J,1969-12-31,1969-12-31
2663131,FFF,2013J,1969-12-31,
2672155,FFF,2013J,1969-12-31,1970-01-01
2678373,FFF,2013J,1969-12-31,1969-12-31
2678993,FFF,2013J,1969-12-31,1970-01-01
2680380,FFF,2013J,1969-12-31,
2683857,FFF,2013J,1969-12-31,1970-01-01
2686536,FFF,2013J,1969-12-31,
2686609,FFF,2013J,1969-12-31,
2687045,FFF,2013J,1969-12-31,1970-01-01
2687176,FFF,2013J,1969-12-31,
2687989,FFF,2013J,1969-12-31,
2688202,FFF,2013J,1969-12-31,1970-01-01
2692632,FFF,2013J,1969-12-31,1970-01-01
2694680,FFF,2013J,1969-12-31,
2697608,FFF,2013J,1969-12-31,1970-01-01
2697921,FFF,2013J,1969-12-31,
2698125,FFF,2013J,1969-12-31,
26211,FFF,2014B,1969-12-31,
26269,FFF,2014B,1969-12-31,1969-12-31
27189,FFF,2014B,1969-12-31,
27683,FFF,2014B,1969-12-31,
28808,FFF,2014B,1969-12-31,
28897,FFF,2014B,1969-12-31,
30531,FFF,2014B,1969-12-31,
33600,FFF,2014B,1969-12-31,1969-12-31
34293,FFF,2014B,1969-12-31,1970-01-01
36347,FFF,2014B,1969-12-31,
39882,FFF,2014B,1969-12-31,
41489,FFF,2014B,1969-12-31,
42746,FFF,2014B,1969-12-31,
46148,FFF,2014B,1969-12-31,
48635,FFF,2014B,1969-12-31,
53136,FFF,2014B,1969-12-31,
53709,FFF,2014B,1969-12-31,
54867,FFF,2014B,1969-12-31,
58221,FFF,2014B,1969-12-31,1969-12-31
63958,FFF,2014B,1969-12-31,
67986,FFF,2014B,1969-12-31,1970-01-01
72114,FFF,2014B,1969-12-31,
74521,FFF,2014B,1969-12-31,
74524,FFF,2014B,1969-12-31,
77845,FFF,2014B,1969-12-31,
77998,FFF,2014B,1969-12-31,
79683,FFF,2014B,1969-12-31,1970-01-01
81216,FFF,2014B,1969-12-31,1969-12-31
82201,FFF,2014B,1970-01-01,1970-01-01
83603,FFF,2014B,1969-12-31,
84299,FFF,2014B,1969-12-31,
85874,FFF,2014B,1969-12-31,1970-01-01
99670,FFF,2014B,1969-12-31,
101634,FFF,2014B,1969-12-31,
104316,FFF,2014B,1969-12-31,
106747,FFF,2014B,1969-12-31,1969-12-31
108207,FFF,2014B,1969-12-31,
108822,FFF,2014B,1969-12-31,
108949,FFF,2014B,1969-12-31,1970-01-01
110529,FFF,2014B,1969-12-31,1970-01-01
115875,FFF,2014B,1969-12-31,1969-12-31
116174,FFF,2014B,1969-12-31,1970-01-01
116621,FFF,2014B,1969-12-31,
117510,FFF,2014B,1969-12-31,
117550,FFF,2014B,1969-12-31,
124018,FFF,2014B,1969-12-31,1970-01-01
128132,FFF,2014B,1969-12-31,
128968,FFF,2014B,1969-12-31,
130992,FFF,2014B,1969-12-31,
131538,FFF,2014B,1969-12-31,
132157,FFF,2014B,1969-12-31,
132477,FFF,2014B,1969-12-31,
133104,FFF,2014B,1969-12-31,
133322,FFF,2014B,1969-12-31,
134847,FFF,2014B,1969-12-31,
134851,FFF,2014B,1969-12-31,
136054,FFF,2014B,1969-12-31,
136944,FFF,2014B,1969-12-31,1970-01-01
140108,FFF,2014B,1969-12-31,
141430,FFF,2014B,1969-12-31,
150121,FFF,2014B,1969-12-31,
152626,FFF,2014B,1969-12-31,
153611,FFF,2014B,1969-12-31,
155158,FFF,2014B,1969-12-31,
156788,FFF,2014B,1969-12-31,1970-01-01
160262,FFF,2014B,1969-12-31,
160472,FFF,2014B,1969-12-31,
163332,FFF,2014B,1969-12-31,
163962,FFF,2014B,1969-12-31,1970-01-01
167106,FFF,2014B,1969-12-31,
174155,FFF,2014B,1969-12-31,1969-12-31
178179,FFF,2014B,1969-12-31,
179081,FFF,2014B,1969-12-31,
181719,FFF,2014B,1969-12-31,1970-01-01
183429,FFF,2014B,1969-12-31,
190418,FFF,2014B,1969-12-31,
190829,FFF,2014B,1969-12-31,1969-12-31
190930,FFF,2014B,1969-12-31,
191590,FFF,2014B,1969-12-31,
193803,FFF,2014B,1969-12-31,1970-01-01
195515,FFF,2014B,1969-12-31,
195552,FFF,2014B,1969-12-31,1969-12-31
197097,FFF,2014B,1969-12-31,1969-12-31
197538,FFF,2014B,1969-12-31,1970-01-01
203568,FFF,2014B,1969-12-31,
227297,FFF,2014B,1969-12-31,
228138,FFF,2014B,1969-12-31,
228258,FFF,2014B,1969-12-31,
228729,FFF,2014B,1969-12-31,
232286,FFF,2014B,1969-12-31,
234796,FFF,2014B,1969-12-31,
237182,FFF,2014B,1969-12-31,
237370,FFF,2014B,1969-12-31,1970-01-01
239345,FFF,2014B,1969-12-31,
242254,FFF,2014B,1969-12-31,
242998,FFF,2014B,1969-12-31,
244961,FFF,2014B,1969-12-31,
247714,FFF,2014B,1969-12-31,1969-12-31
247940,FFF,2014B,1969-12-31,
251375,FFF,2014B,1969-12-31,
255878,FFF,2014B,1969-12-31,
256740,FFF,2014B,1969-12-31,
257104,FFF,2014B,1969-12-31,1970-01-01
258737,FFF,2014B,1969-12-31,
260062,FFF,2014B,1969-12-31,
261265,FFF,2014B,1969-12-31,
264298,FFF,2014B,1969-12-31,1970-01-01
266536,FFF,2014B,1969-12-31,
268649,FFF,2014B,1969-12-31,1970-01-01
268845,FFF,2014B,1969-12-31,1970-01-01
269730,FFF,2014B,1969-12-31,
271702,FFF,2014B,1969-12-31,1969-12-31
272701,FFF,2014B,1969-12-31,
276265,FFF,2014B,1969-12-31,1970-01-01
277577,FFF,2014B,1969-12-31,
278155,FFF,2014B,1969-12-31,
279755,FFF,2014B,1969-12-31,
282806,FFF,2014B,1969-12-31,
286484,FFF,2014B,1969-12-31,1970-01-01
289180,FFF,2014B,1969-12-31,1969-12-31
293454,FFF,2014B,1969-12-31,
295741,FFF,2014B,1969-12-31,
296904,FFF,2014B,1969-12-31,
297014,FFF,2014B,1969-12-31,
301128,FFF,2014B,1969-12-31,1969-12-31
302363,FFF,2014B,1969-12-31,1969-12-31
304500,FFF,2014B,1969-12-31,
305876,FFF,2014B,1969-12-31,
305918,FFF,2014B,1969-12-31,
313243,FFF,2014B,1969-12-31,
313756,FFF,2014B,1969-12-31,
315025,FFF,2014B,1969-12-31,
315850,FFF,2014B,1969-12-31,
316327,FFF,2014B,1969-12-31,
316772,FFF,2014B,1969-12-31,1970-01-01
317394,FFF,2014B,1969-12-31,
318068,FFF,2014B,1969-12-31,
319042,FFF,2014B,1969-12-31,
321096,FFF,2014B,1969-12-31,
323688,FFF,2014B,,1969-12-31
324948,FFF,2014B,1969-12-31,
325089,FFF,2014B,1969-12-31,
326995,FFF,2014B,1969-12-31,1969-12-31
327616,FFF,2014B,1969-12-31,
328797,FFF,2014B,1969-12-31,1969-12-31
329895,FFF,2014B,1969-12-31,1970-01-01
330669,FFF,2014B,1969-12-31,1969-12-31
331107,FFF,2014B,1969-12-31,
332237,FFF,2014B,1969-12-31,1970-01-01
334224,FFF,2014B,1969-12-31,1970-01-01
335996,FFF,2014B,1969-12-31,1969-12-31
336163,FFF,2014B,1969-12-31,
337615,FFF,2014B,1969-12-31,
337940,FFF,2014B,1969-12-31,1970-01-01
338958,FFF,2014B,1969-12-31,
339728,FFF,2014B,1969-12-31,
339824,FFF,2014B,1969-12-31,
339855,FFF,2014B,1969-12-31,1970-01-01
341044,FFF,2014B,1970-01-01,
342089,FFF,2014B,1969-12-31,
342125,FFF,2014B,1969-12-31,
342234,FFF,2014B,1969-12-31,
342303,FFF,2014B,1969-12-31,1970-01-01
344409,FFF,2014B,1969-12-31,
344451,FFF,2014B,1969-12-31,
345442,FFF,2014B,1969-12-31,
345455,FFF,2014B,1969-12-31,
347257,FFF,2014B,1969-12-31,1969-12-31
348378,FFF,2014B,1969-12-31,
348855,FFF,2014B,1969-12-31,
351181,FFF,2014B,1969-12-31,
353979,FFF,2014B,1969-12-31,
354552,FFF,2014B,1969-12-31,1970-01-01
354988,FFF,2014B,1969-12-31,1970-01-01
356371,FFF,2014B,1969-12-31,
356535,FFF,2014B,1969-12-31,1970-01-01
362661,FFF,2014B,1969-12-31,
365860,FFF,2014B,1969-12-31,
367510,FFF,2014B,1969-12-31,1970-01-01
367898,FFF,2014B,1969-12-31,
368675,FFF,2014B,1969-12-31,
371168,FFF,2014B,1969-12-31,
378809,FFF,2014B,1969-12-31,
379042,FFF,2014B,1969-12-31,
379107,FFF,2014B,1970-01-01,
379769,FFF,2014B,1969-12-31,
381365,FFF,2014B,1970-01-01,
382857,FFF,2014B,1969-12-31,
383778,FFF,2014B,1969-12-31,
383921,FFF,2014B,1969-12-31,
385547,FFF,2014B,1969-12-31,1969-12-31
388697,FFF,2014B,1969-12-31,
389759,FFF,2014B,1969-12-31,
389773,FFF,2014B,1969-12-31,
391114,FFF,2014B,1969-12-31,
392207,FFF,2014B,1969-12-31,
395188,FFF,2014B,1969-12-31,
395758,FFF,2014B,1969-12-31,1970-01-01
395814,FFF,2014B,1969-12-31,
398357,FFF,2014B,1969-12-31,1970-01-01
398439,FFF,2014B,1969-12-31,
399863,FFF,2014B,1969-12-31,
400252,FFF,2014B,1969-12-31,
402200,FFF,2014B,1969-12-31,1970-01-01
402449,FFF,2014B,1969-12-31,
402502,FFF,2014B,1969-12-31,
402806,FFF,2014B,1969-12-31,
404170,FFF,2014B,1969-12-31,
405192,FFF,2014B,1969-12-31,
405775,FFF,2014B,1969-12-31,
405963,FFF,2014B,1969-12-31,1970-01-01
406116,FFF,2014B,1969-12-31,1969-12-31
407500,FFF,2014B,1969-12-31,
408105,FFF,2014B,1969-12-31,
408353,FFF,2014B,1969-12-31,
409651,FFF,2014B,1969-12-31,
409949,FFF,2014B,1969-12-31,
410199,FFF,2014B,1969-12-31,
410666,FFF,2014B,1969-12-31,
411939,FFF,2014B,1969-12-31,
412387,FFF,2014B,1969-12-31,1970-01-01
412695,FFF,2014B,1969-12-31,
413200,FFF,2014B,1969-12-31,
414258,FFF,2014B,1969-12-31,
416302,FFF,2014B,1969-12-31,
417184,FFF,2014B,1969-12-31,
417805,FFF,2014B,1969-12-31,
418218,FFF,2014B,1969-12-31,
419284,FFF,2014B,1969-12-31,
420042,FFF,2014B,1969-12-31,
421179,FFF,2014B,1969-12-31,
421989,FFF,2014B,1969-12-31,1969-12-31
422250,FFF,2014B,1969-12-31,
422530,FFF,2014B,1969-12-31,
422626,FFF,2014B,1969-12-31,
422697,FFF,2014B,1969-12-31,
423648,FFF,2014B,1969-12-31,
425332,FFF,2014B,1969-12-31,
426782,FFF,2014B,1969-12-31,1969-12-31
427276,FFF,2014B,1969-12-31,1969-12-31
427485,FFF,2014B,1969-12-31,1970-01-01
428068,FFF,2014B,1969-12-31,
429015,FFF,2014B,1969-12-31,
430516,FFF,2014B,1969-12-31,
430625,FFF,2014B,1969-12-31,1970-01-01
431987,FFF,2014B,1969-12-31,
435446,FFF,2014B,1969-12-31,
436481,FFF,2014B,1969-12-31,
436590,FFF,2014B,1969-12-31,
437303,FFF,2014B,1969-12-31,1969-12-31
437529,FFF,2014B,1969-12-31,
438796,FFF,2014B,1969-12-31,
439433,FFF,2014B,1969-12-31,
439633,FFF,2014B,1969-12-31,
439896,FFF,2014B,1969-12-31,1970-01-01
440559,FFF,2014B,1969-12-31,
441073,FFF,2014B,1969-12-31,
442753,FFF,2014B,1969-12-31,1970-01-01
442819,FFF,2014B,1969-12-31,1969-12-31
443007,FFF,2014B,1969-12-31,
444574,FFF,2014B,1969-12-31,
444718,FFF,2014B,1969-12-31,
445605,FFF,2014B,1969-12-31,1970-01-01
445818,FFF,2014B,1969-12-31,
445947,FFF,2014B,1969-12-31,
447036,FFF,2014B,1969-12-31,1969-12-31
465175,FFF,2014B,1969-12-31,
465421,FFF,2014B,1969-12-31,
466347,FFF,2014B,1969-12-31,
466576,FFF,2014B,1969-12-31,
467582,FFF,2014B,1969-12-31,
468730,FFF,2014B,1969-12-31,
469977,FFF,2014B,1969-12-31,
470619,FFF,2014B,1969-12-31,
472120,FFF,2014B,1969-12-31,
472341,FFF,2014B,1969-12-31,
472810,FFF,2014B,1969-12-31,
474677,FFF,2014B,1969-12-31,
475811,FFF,2014B,1969-12-31,
476912,FFF,2014B,1969-12-31,
477069,FFF,2014B,1969-12-31,
477588,FFF,2014B,1969-12-31,
477812,FFF,2014B,1969-12-31,
477833,FFF,2014B,1969-12-31,1970-01-01
478073,FFF,2014B,1969-12-31,
479061,FFF,2014B,1969-12-31,
480531,FFF,2014B,1969-12-31,1969-12-31
481210,FFF,2014B,1969-12-31,
482445,FFF,2014B,1969-12-31,
482843,FFF,2014B,1969-12-31,
483195,FFF,2014B,1969-12-31,1969-12-31
483389,FFF,2014B,1969-12-31,
483975,FFF,2014B,1969-12-31,
484075,FFF,2014B,1969-12-31,
484223,FFF,2014B,1969-12-31,
484292,FFF,2014B,1969-12-31,1970-01-01
484675,FFF,2014B,1970-01-01,1970-01-01
485312,FFF,2014B,1969-12-31,
485780,FFF,2014B,1969-12-31,
487168,FFF,2014B,1969-12-31,
487314,FFF,2014B,1969-12-31,
488386,FFF,2014B,1969-12-31,
488524,FFF,2014B,1969-12-31,
488758,FFF,2014B,1969-12-31,
489137,FFF,2014B,1969-12-31,
490154,FFF,2014B,1969-12-31,
491011,FFF,2014B,1969-12-31,
491486,FFF,2014B,1969-12-31,1970-01-01
491548,FFF,2014B,1969-12-31,
492088,FFF,2014B,1969-12-31,
493760,FFF,2014B,1969-12-31,
494433,FFF,2014B,1969-12-31,
494495,FFF,2014B,1969-12-31,1969-12-31
494818,FFF,2014B,1969-12-31,
495580,FFF,2014B,1969-12-31,
495618,FFF,2014B,1969-12-31,1970-01-01
496590,FFF,2014B,1969-12-31,
498006,FFF,2014B,1969-12-31,
498266,FFF,2014B,1969-12-31,
498636,FFF,2014B,1969-12-31,
498828,FFF,2014B,1969-12-31,
499244,FFF,2014B,1969-12-31,1969-12-31
499404,FFF,2014B,1969-12-31,1969-12-31
499813,FFF,2014B,1969-12-31,
501302,FFF,2014B,1969-12-31,
501421,FFF,2014B,1969-12-31,
502150,FFF,2014B,1969-12-31,1970-01-01
502501,FFF,2014B,1969-12-31,
502993,FFF,2014B,1969-12-31,
503024,FFF,2014B,1969-12-31,1969-12-31
503154,FFF,2014B,1969-12-31,
503183,FFF,2014B,1969-12-31,
504583,FFF,2014B,1969-12-31,1970-01-01
504700,FFF,2014B,1969-12-31,1970-01-01
505017,FFF,2014B,1969-12-31,
505131,FFF,2014B,1969-12-31,1970-01-01
505826,FFF,2014B,1969-12-31,1970-01-01
505900,FFF,2014B,1969-12-31,1970-01-01
506038,FFF,2014B,1969-12-31,
506674,FFF,2014B,1969-12-31,
507577,FFF,2014B,1969-12-31,1970-01-01
509292,FFF,2014B,1969-12-31,1970-01-01
509407,FFF,2014B,1969-12-31,
509866,FFF,2014B,1969-12-31,
510142,FFF,2014B,1969-12-31,
510420,FFF,2014B,1969-12-31,
510693,FFF,2014B,1969-12-31,
511350,FFF,2014B,1969-12-31,1970-01-01
511912,FFF,2014B,1969-12-31,
512236,FFF,2014B,1969-12-31,
513701,FFF,2014B,1969-12-31,
513796,FFF,2014B,1969-12-31,1970-01-01
515965,FFF,2014B,1969-12-31,
516634,FFF,2014B,1969-12-31,
516770,FFF,2014B,1969-12-31,
516894,FFF,2014B,1969-12-31,
517274,FFF,2014B,1969-12-31,
517277,FFF,2014B,1969-12-31,
518210,FFF,2014B,1969-12-31,
518359,FFF,2014B,1969-12-31,
521032,FFF,2014B,1969-12-31,1969-12-31
521073,FFF,2014B,1969-12-31,1969-12-31
521377,FFF,2014B,1969-12-31,
524296,FFF,2014B,1969-12-31,
524379,FFF,2014B,1969-12-31,1969-12-31
525874,FFF,2014B,1969-12-31,
526303,FFF,2014B,1969-12-31,
526821,FFF,2014B,1969-12-31,
527744,FFF,2014B,1969-12-31,1970-01-01
528538,FFF,2014B,1969-12-31,1970-01-01
528713,FFF,2014B,1969-12-31,
529390,FFF,2014B,1969-12-31,1970-01-01
529458,FFF,2014B,1969-12-31,1970-01-01
530196,FFF,2014B,1969-12-31,1970-01-01
532062,FFF,2014B,1969-12-31,1970-01-01
532413,FFF,2014B,1969-12-31,
532575,FFF,2014B,1969-12-31,
533140,FFF,2014B,1969-12-31,1970-01-01
533141,FFF,2014B,1969-12-31,
533198,FFF,2014B,1969-12-31,1970-01-01
533217,FFF,2014B,1969-12-31,
534318,FFF,2014B,1969-12-31,1970-01-01
535460,FFF,2014B,,1969-12-31
536636,FFF,2014B,1969-12-31,
536711,FFF,2014B,1969-12-31,1969-12-31
537322,FFF,2014B,1969-12-31,1970-01-01
537703,FFF,2014B,1969-12-31,
537938,FFF,2014B,1969-12-31,
539401,FFF,2014B,1969-12-31,1970-01-01
539444,FFF,2014B,1969-12-31,
539922,FFF,2014B,1969-12-31,
540909,FFF,2014B,1969-12-31,1970-01-01
541281,FFF,2014B,1969-12-31,1970-01-01
541327,FFF,2014B,1969-12-31,
541478,FFF,2014B,1969-12-31,1969-12-31
542287,FFF,2014B,1969-12-31,
542557,FFF,2014B,1969-12-31,
543686,FFF,2014B,1969-12-31,
543785,FFF,2014B,1969-12-31,1969-12-31
544108,FFF,2014B,1969-12-31,
544140,FFF,2014B,1969-12-31,
544271,FFF,2014B,1969-12-31,
544276,FFF,2014B,1969-12-31,1969-12-31
544593,FFF,2014B,1969-12-31,
545119,FFF,2014B,1969-12-31,
545637,FFF,2014B,1969-12-31,
545741,FFF,2014B,1969-12-31,
546071,FFF,2014B,1969-12-31,
546394,FFF,2014B,1969-12-31,1970-01-01
546627,FFF,2014B,1969-12-31,
546961,FFF,2014B,1969-12-31,
547128,FFF,2014B,1969-12-31,
547413,FFF,2014B,1969-12-31,
547506,FFF,2014B,1969-12-31,
547569,FFF,2014B,1969-12-31,
547680,FFF,2014B,1969-12-31,
547884,FFF,2014B,1969-12-31,
548332,FFF,2014B,1969-12-31,1969-12-31
548424,FFF,2014B,1969-12-31,
548573,FFF,2014B,1969-12-31,1970-01-01
548926,FFF,2014B,1969-12-31,
549792,FFF,2014B,1969-12-31,
550003,FFF,2014B,1969-12-31,
550038,FFF,2014B,1969-12-31,
550097,FFF,2014B,1969-12-31,
550246,FFF,2014B,1969-12-31,
550498,FFF,2014B,1969-12-31,
550903,FFF,2014B,1969-12-31,
550925,FFF,2014B,1969-12-31,
551636,FFF,2014B,1969-12-31,1970-01-01
552284,FFF,2014B,1969-12-31,
552395,FFF,2014B,1969-12-31,
552648,FFF,2014B,1969-12-31,
553032,FFF,2014B,1969-12-31,1970-01-01
553160,FFF,2014B,1969-12-31,
554597,FFF,2014B,1969-12-31,1969-12-31
554881,FFF,2014B,1969-12-31,
555691,FFF,2014B,1969-12-31,1970-01-01
555929,FFF,2014B,1969-12-31,
556052,FFF,2014B,1969-12-31,1970-01-01
556126,FFF,2014B,1969-12-31,1970-01-01
556140,FFF,2014B,1969-12-31,
556492,FFF,2014B,1969-12-31,
557141,FFF,2014B,1969-12-31,1969-12-31
557469,FFF,2014B,1969-12-31,
557650,FFF,2014B,1969-12-31,
557708,FFF,2014B,1969-12-31,
557894,FFF,2014B,1969-12-31,1970-01-01
558105,FFF,2014B,1969-12-31,
558121,FFF,2014B,1969-12-31,
558244,FFF,2014B,1969-12-31,
558284,FFF,2014B,1969-12-31,1970-01-01
558404,FFF,2014B,1969-12-31,1970-01-01
559449,FFF,2014B,1969-12-31,
559876,FFF,2014B,1969-12-31,
560168,FFF,2014B,1969-12-31,
560399,FFF,2014B,1969-12-31,
560496,FFF,2014B,1969-12-31,
560595,FFF,2014B,1969-12-31,1970-01-01
560685,FFF,2014B,1969-12-31,
561009,FFF,2014B,1969-12-31,
561215,FFF,2014B,1969-12-31,1970-01-01
561796,FFF,2014B,1969-12-31,1970-01-01
561799,FFF,2014B,1969-12-31,
562064,FFF,2014B,1969-12-31,1970-01-01
562917,FFF,2014B,1969-12-31,1970-01-01
563813,FFF,2014B,1969-12-31,1970-01-01
563823,FFF,2014B,1969-12-31,
564632,FFF,2014B,1969-12-31,
565109,FFF,2014B,1969-12-31,
565257,FFF,2014B,1969-12-31,1970-01-01
565348,FFF,2014B,1969-12-31,1970-01-01
565373,FFF,2014B,1969-12-31,
565469,FFF,2014B,1969-12-31,1970-01-01
565526,FFF,2014B,1969-12-31,1970-01-01
566460,FFF,2014B,1969-12-31,
567168,FFF,2014B,1969-12-31,1970-01-01
567629,FFF,2014B,1969-12-31,
567681,FFF,2014B,1969-12-31,1970-01-01
567859,FFF,2014B,1969-12-31,
567873,FFF,2014B,1969-12-31,
568954,FFF,2014B,1969-12-31,
569065,FFF,2014B,1969-12-31,
569556,FFF,2014B,1969-12-31,1970-01-01
569729,FFF,2014B,1969-12-31,
569783,FFF,2014B,1969-12-31,1970-01-01
570264,FFF,2014B,1969-12-31,
571050,FFF,2014B,1969-12-31,
571190,FFF,2014B,1969-12-31,
571316,FFF,2014B,1969-12-31,
571612,FFF,2014B,1970-01-01,1970-01-01
571815,FFF,2014B,1969-12-31,
571844,FFF,2014B,1969-12-31,
571962,FFF,2014B,1969-12-31,
572154,FFF,2014B,1969-12-31,
572367,FFF,2014B,1969-12-31,
572395,FFF,2014B,1969-12-31,1970-01-01
572716,FFF,2014B,1969-12-31,
572804,FFF,2014B,1969-12-31,1970-01-01
572832,FFF,2014B,1969-12-31,
572870,FFF,2014B,1969-12-31,
572952,FFF,2014B,1969-12-31,1969-12-31
573549,FFF,2014B,1969-12-31,
574028,FFF,2014B,1969-12-31,
574605,FFF,2014B,1969-12-31,
574663,FFF,2014B,1969-12-31,1970-01-01
574671,FFF,2014B,1969-12-31,
574815,FFF,2014B,1969-12-31,1970-01-01
575855,FFF,2014B,1969-12-31,1969-12-31
576159,FFF,2014B,1969-12-31,
576557,FFF,2014B,1969-12-31,1969-12-31
577142,FFF,2014B,1969-12-31,1970-01-01
577600,FFF,2014B,1969-12-31,
577679,FFF,2014B,1969-12-31,1969-12-31
577795,FFF,2014B,1969-12-31,1969-12-31
578022,FFF,2014B,1969-12-31,
578258,FFF,2014B,1969-12-31,
578754,FFF,2014B,1969-12-31,
578764,FFF,2014B,1969-12-31,
579081,FFF,2014B,1969-12-31,
579376,FFF,2014B,1969-12-31,
580425,FFF,2014B,1969-12-31,1970-01-01
581065,FFF,2014B,1969-12-31,1970-01-01
581520,FFF,2014B,1969-12-31,
581598,FFF,2014B,1969-12-31,
581772,FFF,2014B,1969-12-31,1970-01-01
582553,FFF,2014B,1969-12-31,
582629,FFF,2014B,1969-12-31,
583056,FFF,2014B,1969-12-31,1970-01-01
583138,FFF,2014B,1969-12-31,1970-01-01
584184,FFF,2014B,1969-12-31,
584571,FFF,2014B,1969-12-31,
584842,FFF,2014B,1969-12-31,
584843,FFF,2014B,1969-12-31,1970-01-01
584884,FFF,2014B,1969-12-31,1970-01-01
584990,FFF,2014B,1969-12-31,
585454,FFF,2014B,1969-12-31,
585921,FFF,2014B,1969-12-31,
586351,FFF,2014B,1969-12-31,1970-01-01
586506,FFF,2014B,1969-12-31,
586543,FFF,2014B,1969-12-31,
586592,FFF,2014B,1969-12-31,
586917,FFF,2014B,1969-12-31,
587195,FFF,2014B,1969-12-31,1970-01-01
587248,FFF,2014B,1969-12-31,1969-12-31
587600,FFF,2014B,1969-12-31,
587696,FFF,2014B,1969-12-31,
588107,FFF,2014B,1969-12-31,1970-01-01
588145,FFF,2014B,1969-12-31,
588436,FFF,2014B,1969-12-31,
588913,FFF,2014B,1969-12-31,1970-01-01
589016,FFF,2014B,1969-12-31,
589029,FFF,2014B,1969-12-31,
589449,FFF,2014B,1969-12-31,
589454,FFF,2014B,1969-12-31,
589469,FFF,2014B,1969-12-31,1970-01-01
589548,FFF,2014B,1969-12-31,
589565,FFF,2014B,1969-12-31,
589798,FFF,2014B,1969-12-31,1970-01-01
590018,FFF,2014B,1969-12-31,
590508,FFF,2014B,1969-12-31,
590543,FFF,2014B,1969-12-31,1970-01-01
590548,FFF,2014B,1969-12-31,1970-01-01
590604,FFF,2014B,1969-12-31,
590970,FFF,2014B,1969-12-31,
591111,FFF,2014B,1969-12-31,
591132,FFF,2014B,1969-12-31,
591318,FFF,2014B,1969-12-31,1970-01-01
591550,FFF,2014B,1969-12-31,
591946,FFF,2014B,1969-12-31,1970-01-01
592422,FFF,2014B,1969-12-31,
592632,FFF,2014B,1969-12-31,
592766,FFF,2014B,1969-12-31,
592939,FFF,2014B,1969-12-31,1970-01-01
593004,FFF,2014B,1969-12-31,1969-12-31
593206,FFF,2014B,1969-12-31,1970-01-01
593220,FFF,2014B,1969-12-31,1970-01-01
593563,FFF,2014B,1969-12-31,1969-12-31
593617,FFF,2014B,1969-12-31,1970-01-01
594122,FFF,2014B,1969-12-31,1969-12-31
594136,FFF,2014B,1969-12-31,
594258,FFF,2014B,1969-12-31,1970-01-01
594374,FFF,2014B,1969-12-31,
594636,FFF,2014B,1969-12-31,1970-01-01
594909,FFF,2014B,1969-12-31,
595186,FFF,2014B,1969-12-31,
595428,FFF,2014B,1969-12-31,
595481,FFF,2014B,1969-12-31,1970-01-01
595895,FFF,2014B,1969-12-31,
595935,FFF,2014B,1970-01-01,
595978,FFF,2014B,1969-12-31,
596243,FFF,2014B,1969-12-31,1970-01-01
596482,FFF,2014B,1969-12-31,
596601,FFF,2014B,1969-12-31,
596637,FFF,2014B,1969-12-31,1969-12-31
596663,FFF,2014B,1969-12-31,1970-01-01
596699,FFF,2014B,1969-12-31,
596953,FFF,2014B,1969-12-31,1970-01-01
597234,FFF,2014B,1969-12-31,
597359,FFF,2014B,1969-12-31,1970-01-01
597378,FFF,2014B,1969-12-31,1970-01-01
597386,FFF,2014B,1969-12-31,1970-01-01
597426,FFF,2014B,1969-12-31,
597495,FFF,2014B,1969-12-31,
597662,FFF,2014B,1969-12-31,
597761,FFF,2014B,1969-12-31,1970-01-01
598113,FFF,2014B,1969-12-31,
598300,FFF,2014B,1969-12-31,
598353,FFF,2014B,1969-12-31,
598362,FFF,2014B,,1969-12-31
598571,FFF,2014B,1969-12-31,
598642,FFF,2014B,1969-12-31,
598713,FFF,2014B,1969-12-31,
599048,FFF,2014B,1969-12-31,
