student_id,code_module,code_presentation,avg_score,completion_rate,total_clicks,active_days,final_result
632179,FFF,2014J,66.66666666666667,0.23076923076923078,0,0,Withdrawn
632276,FFF,2014J,74.5,0.15384615384615385,0,0,Withdrawn
632290,FFF,2014J,84.16666666666667,0.9230769230769231,0,0,Pass
632458,FFF,2014J,88.16666666666667,0.9230769230769231,0,0,Distinction
632556,FFF,2014J,74.18181818181819,0.8461538461538461,0,0,Fail
632597,FFF,2014J,68.38095238095238,1.0,0,0,Pass
632634,FFF,2014J,0.0,0.0,0,0,Withdrawn
632773,FFF,2014J,0.0,0.0,0,0,Withdrawn
632826,FFF,2014J,71.83333333333333,0.9230769230769231,0,0,Pass
632836,FFF,2014J,89.23809523809524,1.0,0,0,Pass
633079,FFF,2014J,83.88888888888889,0.6923076923076923,0,0,Pass
633516,FFF,2014J,79.83333333333333,0.9230769230769231,0,0,Pass
633555,FFF,2014J,93.16666666666667,0.9230769230769231,0,0,Distinction
633568,FFF,2014J,61.916666666666664,0.9230769230769231,0,0,Pass
633628,FFF,2014J,62.0,0.15384615384615385,0,0,Fail
633867,FFF,2014J,82.91666666666667,0.9230769230769231,0,0,Pass
633931,FFF,2014J,88.83333333333333,0.9230769230769231,0,0,Distinction
634088,FFF,2014J,89.0,0.9230769230769231,0,0,Distinction
634114,FFF,2014J,70.66666666666667,0.9230769230769231,0,0,Fail
634512,FFF,2014J,83.0,1.0,0,0,Pass
634526,FFF,2014J,81.33333333333333,0.9230769230769231,0,0,Pass
634601,FFF,2014J,79.66666666666667,0.23076923076923078,0,0,Fail
634749,FFF,2014J,92.0,0.9230769230769231,0,0,Pass
634888,FFF,2014J,0.0,0.0,0,0,Fail
634943,FFF,2014J,78.0,0.07692307692307693,0,0,Withdrawn
635079,FFF,2014J,86.0,0.07692307692307693,0,0,Fail
635165,FFF,2014J,0.0,0.0,0,0,Withdrawn
635184,FFF,2014J,55.75,0.9230769230769231,0,0,Fail
635191,FFF,2014J,0.0,0.0,0,0,Withdrawn
635271,FFF,2014J,0.0,0.0,0,0,Withdrawn
635410,FFF,2014J,51.833333333333336,0.46153846153846156,0,0,Fail
635746,FFF,2014J,82.0,0.07692307692307693,0,0,Withdrawn
635751,FFF,2014J,69.54545454545455,0.8461538461538461,0,0,Fail
635795,FFF,2014J,81.41666666666667,0.9230769230769231,0,0,Pass
635903,FFF,2014J,83.25,0.3076923076923077,0,0,Fail
635985,FFF,2014J,80.0,0.15384615384615385,0,0,Fail
636314,FFF,2014J,75.66666666666667,0.9230769230769231,0,0,Pass
636375,FFF,2014J,75.25,0.3076923076923077,0,0,Withdrawn
636400,FFF,2014J,88.16666666666667,0.9230769230769231,0,0,Pass
636407,FFF,2014J,0.0,0.0,0,0,Fail
636408,FFF,2014J,64.33333333333333,0.9230769230769231,0,0,Pass
636469,FFF,2014J,86.0,0.9230769230769231,0,0,Distinction
636492,FFF,2014J,46.0,0.07692307692307693,0,0,Withdrawn
636547,FFF,2014J,69.5,0.3076923076923077,0,0,Fail
636565,FFF,2014J,76.91666666666667,0.9230769230769231,0,0,Pass
636634,FFF,2014J,58.0,0.07692307692307693,0,0,Withdrawn
636653,FFF,2014J,0.0,0.0,0,0,Fail
636656,FFF,2014J,78.33333333333333,0.9230769230769231,0,0,Pass
636704,FFF,2014J,65.33333333333333,0.9230769230769231,0,0,Fail
636749,FFF,2014J,0.0,0.0,0,0,Withdrawn
636783,FFF,2014J,92.76190476190476,1.0,0,0,Distinction
636830,FFF,2014J,88.41666666666667,0.9230769230769231,0,0,Distinction
636832,FFF,2014J,74.0,0.9230769230769231,0,0,Pass
637004,FFF,2014J,73.5,0.9230769230769231,0,0,Pass
637089,FFF,2014J,53.75,0.3076923076923077,0,0,Fail
637338,FFF,2014J,0.0,0.0,0,0,Withdrawn
637358,FFF,2014J,77.41666666666667,0.9230769230769231,0,0,Pass
637474,FFF,2014J,0.0,0.0,0,0,Withdrawn
637509,FFF,2014J,54.666666666666664,0.23076923076923078,0,0,Fail
637514,FFF,2014J,46.0,0.3076923076923077,0,0,Withdrawn
637563,FFF,2014J,90.25,0.3076923076923077,0,0,Fail
637582,FFF,2014J,50.916666666666664,0.9230769230769231,0,0,Fail
637708,FFF,2014J,93.9047619047619,1.0,0,0,Distinction
637788,FFF,2014J,67.0,0.15384615384615385,0,0,Fail
637800,FFF,2014J,66.66666666666667,0.23076923076923078,0,0,Withdrawn
637906,FFF,2014J,72.5,0.9230769230769231,0,0,Pass
637939,FFF,2014J,33.25,0.3076923076923077,0,0,Fail
637980,FFF,2014J,76.5,0.9230769230769231,0,0,Pass
638034,FFF,2014J,81.91666666666667,0.9230769230769231,0,0,Pass
638388,FFF,2014J,83.0,0.9230769230769231,0,0,Pass
638411,FFF,2014J,84.66666666666667,0.9230769230769231,0,0,Pass
638414,FFF,2014J,0.0,0.0,0,0,Withdrawn
638425,FFF,2014J,0.0,0.0,0,0,Withdrawn
638498,FFF,2014J,70.91666666666667,0.9230769230769231,0,0,Pass
638515,FFF,2014J,70.91666666666667,0.9230769230769231,0,0,Pass
638625,FFF,2014J,90.25,0.9230769230769231,0,0,Pass
638655,FFF,2014J,86.25,0.9230769230769231,0,0,Pass
638677,FFF,2014J,80.33333333333333,0.46153846153846156,0,0,Withdrawn
638831,FFF,2014J,56.0,0.38461538461538464,0,0,Fail
639028,FFF,2014J,73.58333333333333,0.9230769230769231,0,0,Pass
639231,FFF,2014J,78.33333333333333,0.9230769230769231,0,0,Pass
639234,FFF,2014J,83.0,0.5384615384615384,0,0,Withdrawn
639238,FFF,2014J,67.0,0.15384615384615385,0,0,Withdrawn
639522,FFF,2014J,73.58333333333333,0.9230769230769231,0,0,Pass
639919,FFF,2014J,70.0,0.15384615384615385,0,0,Withdrawn
639993,FFF,2014J,0.0,0.0,0,0,Withdrawn
640098,FFF,2014J,79.5,0.9230769230769231,0,0,Pass
640140,FFF,2014J,0.0,0.0,0,0,Withdrawn
640278,FFF,2014J,87.5,0.9230769230769231,0,0,Pass
640329,FFF,2014J,84.33333333333333,0.9230769230769231,0,0,Pass
640393,FFF,2014J,0.0,0.0,0,0,Withdrawn
640429,FFF,2014J,96.08333333333333,0.9230769230769231,0,0,Distinction
640552,FFF,2014J,64.0,0.07692307692307693,0,0,Withdrawn
640584,FFF,2014J,65.33333333333333,0.23076923076923078,0,0,Withdrawn
640711,FFF,2014J,83.83333333333333,0.9230769230769231,0,0,Pass
640752,FFF,2014J,70.0,0.9230769230769231,0,0,Pass
640774,FFF,2014J,0.0,0.0,0,0,Withdrawn
640848,FFF,2014J,73.58333333333333,0.9230769230769231,0,0,Pass
640892,FFF,2014J,84.83333333333333,0.9230769230769231,0,0,Pass
640913,FFF,2014J,79.33333333333333,0.9230769230769231,0,0,Pass
640927,FFF,2014J,85.5,0.9230769230769231,0,0,Pass
641028,FFF,2014J,0.0,0.0,0,0,Fail
641085,FFF,2014J,70.0,0.15384615384615385,0,0,Fail
641137,FFF,2014J,92.41666666666667,0.9230769230769231,0,0,Distinction
641169,FFF,2014J,0.0,0.0,0,0,Withdrawn
641265,FFF,2014J,0.0,0.0,0,0,Withdrawn
641275,FFF,2014J,31.0,0.15384615384615385,0,0,Withdrawn
641307,FFF,2014J,0.0,0.0,0,0,Withdrawn
641309,FFF,2014J,79.08333333333333,0.9230769230769231,0,0,Pass
641311,FFF,2014J,89.5,0.9230769230769231,0,0,Distinction
641363,FFF,2014J,76.38095238095238,1.0,0,0,Pass
641401,FFF,2014J,82.25,0.9230769230769231,0,0,Distinction
641404,FFF,2014J,70.0,0.07692307692307693,0,0,Withdrawn
641433,FFF,2014J,72.0,0.15384615384615385,0,0,Fail
641461,FFF,2014J,85.25,0.9230769230769231,0,0,Pass
641470,FFF,2014J,59.333333333333336,0.23076923076923078,0,0,Fail
641547,FFF,2014J,80.25,0.9230769230769231,0,0,Pass
641565,FFF,2014J,0.0,0.0,0,0,Withdrawn
641804,FFF,2014J,63.125,0.6153846153846154,0,0,Withdrawn
641864,FFF,2014J,87.75,0.9230769230769231,0,0,Distinction
641866,FFF,2014J,0.0,0.0,0,0,Withdrawn
641914,FFF,2014J,87.83333333333333,0.9230769230769231,0,0,Pass
642013,FFF,2014J,0.0,0.0,0,0,Withdrawn
642029,FFF,2014J,72.66666666666667,0.9230769230769231,0,0,Pass
642056,FFF,2014J,90.5,0.9230769230769231,0,0,Distinction
642128,FFF,2014J,0.0,0.0,0,0,Withdrawn
642375,FFF,2014J,86.33333333333333,0.9230769230769231,0,0,Pass
642448,FFF,2014J,84.66666666666667,0.9230769230769231,0,0,Pass
642449,FFF,2014J,61.416666666666664,0.9230769230769231,0,0,Pass
642493,FFF,2014J,78.75,0.9230769230769231,0,0,Pass
642496,FFF,2014J,70.0,0.15384615384615385,0,0,Withdrawn
642498,FFF,2014J,91.08333333333333,0.9230769230769231,0,0,Pass
642536,FFF,2014J,0.0,0.0,0,0,Fail
642551,FFF,2014J,81.0,0.9230769230769231,0,0,Pass
642560,FFF,2014J,0.0,0.0,0,0,Withdrawn
642626,FFF,2014J,65.0,0.15384615384615385,0,0,Withdrawn
642730,FFF,2014J,86.0,0.07692307692307693,0,0,Fail
642740,FFF,2014J,95.0,0.9230769230769231,0,0,Distinction
642750,FFF,2014J,91.41666666666667,0.9230769230769231,0,0,Distinction
642790,FFF,2014J,56.0,0.15384615384615385,0,0,Withdrawn
642840,FFF,2014J,72.16666666666667,0.46153846153846156,0,0,Fail
642843,FFF,2014J,61.0,0.9230769230769231,0,0,Pass
642872,FFF,2014J,84.91666666666667,0.9230769230769231,0,0,Pass
642909,FFF,2014J,65.5,0.9230769230769231,0,0,Pass
642939,FFF,2014J,76.0,0.15384615384615385,0,0,Withdrawn
643024,FFF,2014J,0.0,0.0,0,0,Withdrawn
643069,FFF,2014J,66.75,0.9230769230769231,0,0,Pass
643202,FFF,2014J,80.66666666666667,0.9230769230769231,0,0,Distinction
643220,FFF,2014J,83.91666666666667,0.9230769230769231,0,0,Distinction
643273,FFF,2014J,78.0,0.9230769230769231,0,0,Pass
643326,FFF,2014J,59.083333333333336,0.9230769230769231,0,0,Pass
643372,FFF,2014J,76.0,0.15384615384615385,0,0,Fail
643379,FFF,2014J,0.0,0.0,0,0,Withdrawn
643455,FFF,2014J,0.0,0.0,0,0,Withdrawn
643466,FFF,2014J,95.66666666666667,0.9230769230769231,0,0,Pass
643477,FFF,2014J,80.0,0.9230769230769231,0,0,Pass
643496,FFF,2014J,87.0,0.9230769230769231,0,0,Pass
643502,FFF,2014J,81.08333333333333,0.9230769230769231,0,0,Pass
643591,FFF,2014J,83.41666666666667,0.9230769230769231,0,0,Distinction
643653,FFF,2014J,72.91666666666667,0.9230769230769231,0,0,Pass
643690,FFF,2014J,49.5,0.15384615384615385,0,0,Withdrawn
643696,FFF,2014J,66.33333333333333,0.23076923076923078,0,0,Fail
643751,FFF,2014J,87.33333333333333,0.9230769230769231,0,0,Distinction
643754,FFF,2014J,90.75,0.9230769230769231,0,0,Distinction
643757,FFF,2014J,57.0,0.15384615384615385,0,0,Fail
644025,FFF,2014J,77.41666666666667,0.9230769230769231,0,0,Pass
644210,FFF,2014J,74.75,0.9230769230769231,0,0,Pass
644303,FFF,2014J,76.0,0.07692307692307693,0,0,Withdrawn
644343,FFF,2014J,65.9090909090909,0.8461538461538461,0,0,Pass
644361,FFF,2014J,85.5,0.9230769230769231,0,0,Pass
644369,FFF,2014J,68.75,1.0,0,0,Pass
644430,FFF,2014J,66.0,0.07692307692307693,0,0,Fail
644450,FFF,2014J,88.66666666666667,0.9230769230769231,0,0,Distinction
644508,FFF,2014J,78.66666666666667,0.9230769230769231,0,0,Pass
644761,FFF,2014J,89.0,0.9230769230769231,0,0,Pass
644784,FFF,2014J,77.0909090909091,0.8461538461538461,0,0,Pass
644791,FFF,2014J,88.33333333333333,0.9230769230769231,0,0,Pass
644818,FFF,2014J,93.0,0.9230769230769231,0,0,Pass
644834,FFF,2014J,0.0,0.0,0,0,Withdrawn
644847,FFF,2014J,74.63636363636364,0.8461538461538461,0,0,Pass
644871,FFF,2014J,72.0,0.07692307692307693,0,0,Withdrawn
644885,FFF,2014J,0.0,0.0,0,0,Withdrawn
644934,FFF,2014J,0.0,0.0,0,0,Withdrawn
644936,FFF,2014J,74.16666666666667,0.9230769230769231,0,0,Pass
644967,FFF,2014J,0.0,0.0,0,0,Fail
644974,FFF,2014J,89.66666666666667,1.0,0,0,Distinction
645003,FFF,2014J,76.0,0.3076923076923077,0,0,Fail
645020,FFF,2014J,69.83333333333333,0.9230769230769231,0,0,Pass
645078,FFF,2014J,88.75,0.9230769230769231,0,0,Distinction
645145,FFF,2014J,48.666666666666664,0.23076923076923078,0,0,Fail
645194,FFF,2014J,0.0,0.0,0,0,Withdrawn
645366,FFF,2014J,70.0,0.07692307692307693,0,0,Withdrawn
645401,FFF,2014J,0.0,0.0,0,0,Withdrawn
645405,FFF,2014J,88.66666666666667,0.9230769230769231,0,0,Pass
645407,FFF,2014J,0.0,0.0,0,0,Withdrawn
645433,FFF,2014J,88.75,0.3076923076923077,0,0,Withdrawn
645496,FFF,2014J,68.33333333333333,0.46153846153846156,0,0,Fail
645518,FFF,2014J,80.16666666666667,0.9230769230769231,0,0,Fail
645529,FFF,2014J,0.0,0.0,0,0,Withdrawn
645586,FFF,2014J,84.66666666666667,1.0,0,0,Pass
645618,FFF,2014J,0.0,0.0,0,0,Withdrawn
645638,FFF,2014J,0.0,0.0,0,0,Withdrawn
645705,FFF,2014J,67.5,0.9230769230769231,0,0,Pass
645732,FFF,2014J,80.3,0.7692307692307693,0,0,Pass
645784,FFF,2014J,75.5,0.9230769230769231,0,0,Pass
645787,FFF,2014J,0.0,0.0,0,0,Withdrawn
645790,FFF,2014J,49.0,0.15384615384615385,0,0,Fail
645800,FFF,2014J,0.0,0.0,0,0,Withdrawn
645840,FFF,2014J,47.166666666666664,0.9230769230769231,0,0,Fail
645880,FFF,2014J,68.1,0.7692307692307693,0,0,Fail
645948,FFF,2014J,80.21428571428571,1.0,0,0,Pass
645960,FFF,2014J,67.16666666666667,0.9230769230769231,0,0,Pass
645997,FFF,2014J,68.08333333333333,0.9230769230769231,0,0,Pass
646015,FFF,2014J,88.75,0.9230769230769231,0,0,Distinction
646017,FFF,2014J,79.75,0.9230769230769231,0,0,Pass
646053,FFF,2014J,82.25,0.9230769230769231,0,0,Pass
646074,FFF,2014J,88.08333333333333,0.9230769230769231,0,0,Pass
646083,FFF,2014J,0.0,0.0,0,0,Withdrawn
646085,FFF,2014J,90.58333333333333,0.9230769230769231,0,0,Distinction
646091,FFF,2014J,76.0,0.07692307692307693,0,0,Withdrawn
646120,FFF,2014J,0.0,0.0,0,0,Withdrawn
646138,FFF,2014J,82.08333333333333,0.9230769230769231,0,0,Pass
646313,FFF,2014J,68.91666666666667,0.9230769230769231,0,0,Pass
646357,FFF,2014J,88.91666666666667,0.9230769230769231,0,0,Distinction
646402,FFF,2014J,89.83333333333333,0.9230769230769231,0,0,Pass
646460,FFF,2014J,74.5,0.9230769230769231,0,0,Pass
646498,FFF,2014J,0.0,0.0,0,0,Withdrawn
646539,FFF,2014J,80.58333333333333,0.9230769230769231,0,0,Pass
646540,FFF,2014J,93.75,0.9230769230769231,0,0,Distinction
646551,FFF,2014J,84.58333333333333,0.9230769230769231,0,0,Pass
646613,FFF,2014J,0.0,0.0,0,0,Withdrawn
646638,FFF,2014J,80.08333333333333,0.9230769230769231,0,0,Pass
646670,FFF,2014J,72.83333333333333,0.9230769230769231,0,0,Pass
646734,FFF,2014J,64.5,0.3076923076923077,0,0,Withdrawn
646742,FFF,2014J,62.0,0.07692307692307693,0,0,Withdrawn
646750,FFF,2014J,87.75,0.9230769230769231,0,0,Pass
646778,FFF,2014J,87.25,0.9230769230769231,0,0,Distinction
646807,FFF,2014J,85.66666666666667,0.46153846153846156,0,0,Withdrawn
646972,FFF,2014J,0.0,0.0,0,0,Withdrawn
646990,FFF,2014J,88.25,0.9230769230769231,0,0,Pass
647005,FFF,2014J,87.0,0.23076923076923078,0,0,Withdrawn
647033,FFF,2014J,70.0,0.07692307692307693,0,0,Withdrawn
647040,FFF,2014J,78.33333333333333,0.9230769230769231,0,0,Pass
647045,FFF,2014J,48.0,0.07692307692307693,0,0,Fail
647072,FFF,2014J,0.0,0.0,0,0,Withdrawn
647111,FFF,2014J,0.0,0.0,0,0,Withdrawn
647154,FFF,2014J,66.41666666666667,0.9230769230769231,0,0,Pass
647169,FFF,2014J,92.33333333333333,0.9230769230769231,0,0,Distinction
647171,FFF,2014J,68.0,0.07692307692307693,0,0,Fail
647194,FFF,2014J,0.0,0.0,0,0,Fail
647210,FFF,2014J,80.0,0.07692307692307693,0,0,Withdrawn
647245,FFF,2014J,0.0,0.0,0,0,Withdrawn
647284,FFF,2014J,0.0,0.0,0,0,Withdrawn
647320,FFF,2014J,85.83333333333333,0.9230769230769231,0,0,Pass
647321,FFF,2014J,0.0,0.0,0,0,Withdrawn
647324,FFF,2014J,88.0,0.9230769230769231,0,0,Distinction
647339,FFF,2014J,85.0,0.15384615384615385,0,0,Fail
647348,FFF,2014J,69.0,0.15384615384615385,0,0,Withdrawn
647391,FFF,2014J,75.58333333333333,0.9230769230769231,0,0,Pass
647398,FFF,2014J,73.66666666666667,0.9230769230769231,0,0,Pass
647399,FFF,2014J,86.58333333333333,0.9230769230769231,0,0,Pass
647417,FFF,2014J,82.66666666666667,0.23076923076923078,0,0,Withdrawn
647425,FFF,2014J,71.58333333333333,0.9230769230769231,0,0,Pass
647485,FFF,2014J,71.75,0.9230769230769231,0,0,Pass
647496,FFF,2014J,80.0909090909091,0.8461538461538461,0,0,Pass
647525,FFF,2014J,66.0,0.07692307692307693,0,0,Withdrawn
647594,FFF,2014J,0.0,0.0,0,0,Withdrawn
647598,FFF,2014J,0.0,0.0,0,0,Fail
647765,FFF,2014J,75.0,0.9230769230769231,0,0,Pass
647784,FFF,2014J,38.5,0.15384615384615385,0,0,Withdrawn
647799,FFF,2014J,0.0,0.0,0,0,Withdrawn
647841,FFF,2014J,70.91666666666667,0.9230769230769231,0,0,Pass
647898,FFF,2014J,91.66666666666667,0.9230769230769231,0,0,Distinction
647910,FFF,2014J,37.333333333333336,0.23076923076923078,0,0,Fail
647915,FFF,2014J,82.0,0.07692307692307693,0,0,Withdrawn
647945,FFF,2014J,75.83333333333333,0.9230769230769231,0,0,Pass
647987,FFF,2014J,74.8,0.7692307692307693,0,0,Fail
648027,FFF,2014J,84.0,0.9230769230769231,0,0,Pass
648037,FFF,2014J,88.08333333333333,0.9230769230769231,0,0,Distinction
648038,FFF,2014J,76.5,0.9230769230769231,0,0,Pass
648040,FFF,2014J,89.58333333333333,0.9230769230769231,0,0,Pass
648086,FFF,2014J,78.83333333333333,0.9230769230769231,0,0,Pass
648105,FFF,2014J,90.41666666666667,0.9230769230769231,0,0,Pass
648114,FFF,2014J,73.66666666666667,0.9230769230769231,0,0,Pass
648116,FFF,2014J,72.0,0.9230769230769231,0,0,Pass
648118,FFF,2014J,0.0,0.0,0,0,Withdrawn
648137,FFF,2014J,0.0,0.0,0,0,Withdrawn
648140,FFF,2014J,71.04761904761905,1.0,0,0,Pass
648190,FFF,2014J,64.0,0.07692307692307693,0,0,Fail
648244,FFF,2014J,58.0,0.15384615384615385,0,0,Fail
648254,FFF,2014J,74.41666666666667,0.9230769230769231,0,0,Pass
648287,FFF,2014J,74.81818181818181,0.8461538461538461,0,0,Pass
648348,FFF,2014J,0.0,0.0,0,0,Withdrawn
648353,FFF,2014J,66.0,0.15384615384615385,0,0,Fail
648365,FFF,2014J,86.75,0.9230769230769231,0,0,Pass
648366,FFF,2014J,85.91666666666667,0.9230769230769231,0,0,Distinction
648373,FFF,2014J,0.0,0.0,0,0,Withdrawn
648455,FFF,2014J,58.0,0.07692307692307693,0,0,Fail
648457,FFF,2014J,89.8,0.7692307692307693,0,0,Distinction
648470,FFF,2014J,85.08333333333333,0.9230769230769231,0,0,Distinction
648477,FFF,2014J,0.0,0.0,0,0,Withdrawn
648508,FFF,2014J,91.0,0.3076923076923077,0,0,Fail
648515,FFF,2014J,81.0,0.15384615384615385,0,0,Fail
648521,FFF,2014J,0.0,0.0,0,0,Withdrawn
648531,FFF,2014J,83.41666666666667,0.9230769230769231,0,0,Distinction
648536,FFF,2014J,73.91666666666667,0.9230769230769231,0,0,Distinction
648546,FFF,2014J,0.0,0.0,0,0,Withdrawn
648564,FFF,2014J,87.75,0.9230769230769231,0,0,Pass
648571,FFF,2014J,89.91666666666667,0.9230769230769231,0,0,Distinction
648576,FFF,2014J,0.0,0.0,0,0,Withdrawn
648590,FFF,2014J,66.38095238095238,1.0,0,0,Pass
648605,FFF,2014J,0.0,0.0,0,0,Withdrawn
648611,FFF,2014J,0.0,0.0,0,0,Withdrawn
648613,FFF,2014J,90.66666666666667,0.9230769230769231,0,0,Pass
648650,FFF,2014J,0.0,0.0,0,0,Withdrawn
648661,FFF,2014J,76.0,0.15384615384615385,0,0,Fail
648667,FFF,2014J,0.0,0.0,0,0,Withdrawn
648685,FFF,2014J,88.5,0.9230769230769231,0,0,Distinction
648698,FFF,2014J,0.0,0.0,0,0,Withdrawn
648725,FFF,2014J,70.0,0.07692307692307693,0,0,Withdrawn
648804,FFF,2014J,82.57142857142857,0.5384615384615384,0,0,Fail
648815,FFF,2014J,86.75,0.9230769230769231,0,0,Pass
648819,FFF,2014J,0.0,0.0,0,0,Withdrawn
648840,FFF,2014J,0.0,0.0,0,0,Withdrawn
648863,FFF,2014J,0.0,0.0,0,0,Withdrawn
648867,FFF,2014J,0.0,0.0,0,0,Fail
648872,FFF,2014J,67.0,0.07692307692307693,0,0,Withdrawn
648903,FFF,2014J,69.33333333333333,0.9230769230769231,0,0,Pass
648927,FFF,2014J,72.33333333333333,0.23076923076923078,0,0,Withdrawn
648930,FFF,2014J,0.0,0.0,0,0,Fail
648972,FFF,2014J,68.66666666666667,0.9230769230769231,0,0,Pass
648995,FFF,2014J,87.0,0.15384615384615385,0,0,Withdrawn
649004,FFF,2014J,73.66666666666667,0.9230769230769231,0,0,Pass
649009,FFF,2014J,78.5,0.3076923076923077,0,0,Fail
649020,FFF,2014J,70.0,0.07692307692307693,0,0,Withdrawn
649028,FFF,2014J,0.0,0.0,0,0,Withdrawn
649036,FFF,2014J,56.0,0.15384615384615385,0,0,Withdrawn
649079,FFF,2014J,79.66666666666667,0.6923076923076923,0,0,Withdrawn
649084,FFF,2014J,75.0,0.9230769230769231,0,0,Pass
649093,FFF,2014J,81.91666666666667,0.9230769230769231,0,0,Distinction
649118,FFF,2014J,75.625,0.6153846153846154,0,0,Pass
649141,FFF,2014J,77.3,0.7692307692307693,0,0,Withdrawn
649147,FFF,2014J,0.0,0.0,0,0,Withdrawn
649159,FFF,2014J,71.33333333333333,0.9230769230769231,0,0,Pass
649161,FFF,2014J,0.0,0.0,0,0,Withdrawn
649165,FFF,2014J,80.58333333333333,0.9230769230769231,0,0,Pass
649207,FFF,2014J,80.41666666666667,0.9230769230769231,0,0,Pass
649212,FFF,2014J,72.83333333333333,0.9230769230769231,0,0,Pass
649230,FFF,2014J,65.75,0.6153846153846154,0,0,Withdrawn
649258,FFF,2014J,79.0,0.9230769230769231,0,0,Fail
649284,FFF,2014J,53.25,0.9230769230769231,0,0,Pass
649325,FFF,2014J,89.0,0.23076923076923078,0,0,Withdrawn
649336,FFF,2014J,77.4,0.38461538461538464,0,0,Withdrawn
649379,FFF,2014J,81.58333333333333,0.9230769230769231,0,0,Pass
649385,FFF,2014J,73.0,0.15384615384615385,0,0,Withdrawn
649389,FFF,2014J,0.0,0.0,0,0,Withdrawn
649400,FFF,2014J,77.08333333333333,0.9230769230769231,0,0,Pass
649434,FFF,2014J,74.5,0.9230769230769231,0,0,Pass
649435,FFF,2014J,82.66666666666667,0.9230769230769231,0,0,Pass
649457,FFF,2014J,84.16666666666667,0.9230769230769231,0,0,Pass
649469,FFF,2014J,89.5,0.46153846153846156,0,0,Fail
649523,FFF,2014J,0.0,0.0,0,0,Withdrawn
649547,FFF,2014J,0.0,0.0,0,0,Withdrawn
649555,FFF,2014J,85.0,0.07692307692307693,0,0,Withdrawn
649566,FFF,2014J,65.0,0.5384615384615384,0,0,Fail
649580,FFF,2014J,80.0,0.07692307692307693,0,0,Withdrawn
649619,FFF,2014J,92.25,0.9230769230769231,0,0,Distinction
649735,FFF,2014J,67.5,0.9230769230769231,0,0,Pass
649764,FFF,2014J,0.0,0.0,0,0,Withdrawn
649806,FFF,2014J,66.75,0.3076923076923077,0,0,Fail
649849,FFF,2014J,0.0,0.0,0,0,Withdrawn
649891,FFF,2014J,81.75,0.3076923076923077,0,0,Withdrawn
649926,FFF,2014J,0.0,0.0,0,0,Withdrawn
649952,FFF,2014J,86.75,0.9230769230769231,0,0,Pass
649954,FFF,2014J,84.75,0.3076923076923077,0,0,Withdrawn
649979,FFF,2014J,82.25,0.9230769230769231,0,0,Pass
650031,FFF,2014J,63.5,0.3076923076923077,0,0,Fail
650048,FFF,2014J,72.0,0.07692307692307693,0,0,Fail
650052,FFF,2014J,0.0,0.0,0,0,Withdrawn
650054,FFF,2014J,76.0,0.23076923076923078,0,0,Withdrawn
650085,FFF,2014J,82.75,0.3076923076923077,0,0,Withdrawn
650108,FFF,2014J,77.91666666666667,0.9230769230769231,0,0,Pass
650123,FFF,2014J,71.0,0.15384615384615385,0,0,Withdrawn
650148,FFF,2014J,74.0,0.15384615384615385,0,0,Withdrawn
650160,FFF,2014J,89.33333333333333,0.9230769230769231,0,0,Distinction
650170,FFF,2014J,69.8,0.38461538461538464,0,0,Fail
650180,FFF,2014J,0.0,0.0,0,0,Withdrawn
650251,FFF,2014J,83.08333333333333,0.9230769230769231,0,0,Distinction
650285,FFF,2014J,0.0,0.0,0,0,Withdrawn
650287,FFF,2014J,79.0,0.3076923076923077,0,0,Withdrawn
650321,FFF,2014J,0.0,0.0,0,0,Withdrawn
650353,FFF,2014J,0.0,0.0,0,0,Withdrawn
650363,FFF,2014J,80.5,0.9230769230769231,0,0,Pass
650370,FFF,2014J,82.71428571428571,1.0,0,0,Pass
650398,FFF,2014J,0.0,0.0,0,0,Withdrawn
650400,FFF,2014J,0.0,0.0,0,0,Withdrawn
650424,FFF,2014J,79.75,0.9230769230769231,0,0,Pass
650461,FFF,2014J,58.25,0.9230769230769231,0,0,Pass
650464,FFF,2014J,0.0,0.0,0,0,Withdrawn
650469,FFF,2014J,81.5,0.7692307692307693,0,0,Pass
650473,FFF,2014J,87.58333333333333,0.9230769230769231,0,0,Pass
650543,FFF,2014J,83.5,0.15384615384615385,0,0,Fail
650544,FFF,2014J,0.0,0.0,0,0,Withdrawn
650570,FFF,2014J,59.25,0.9230769230769231,0,0,Pass
650637,FFF,2014J,0.0,0.0,0,0,Withdrawn
650682,FFF,2014J,74.83333333333333,0.46153846153846156,0,0,Withdrawn
650716,FFF,2014J,58.0,0.07692307692307693,0,0,Fail
650717,FFF,2014J,61.0,0.15384615384615385,0,0,Withdrawn
650758,FFF,2014J,60.0,0.23076923076923078,0,0,Fail
650791,FFF,2014J,0.0,0.0,0,0,Withdrawn
650861,FFF,2014J,71.66666666666667,0.23076923076923078,0,0,Fail
650866,FFF,2014J,82.58333333333333,0.9230769230769231,0,0,Pass
650923,FFF,2014J,80.58333333333333,0.9230769230769231,0,0,Pass
650952,FFF,2014J,0.0,0.0,0,0,Withdrawn
650960,FFF,2014J,65.0,0.9230769230769231,0,0,Pass
651040,FFF,2014J,75.91666666666667,0.9230769230769231,0,0,Pass
651121,FFF,2014J,74.25,0.9230769230769231,0,0,Pass
651126,FFF,2014J,74.66666666666667,0.9230769230769231,0,0,Pass
