student_id,code_module,code_presentation,avg_score,completion_rate,total_clicks,active_days,final_result,risk_level,engagement_profile,global_profile,cluster_label,cluster_profile
613281,FFF,2014B,0.0,0.0,0,0,Fail,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,1,STRUGGLING_STUDENTS
613417,FFF,2014B,0.0,0.0,0,0,Fail,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,1,STRUGGLING_STUDENTS
613447,FFF,2014B,79.75,0.3076923076923077,0,0,Fail,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
613459,FFF,2014B,85.0,0.3076923076923077,0,0,Fail,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
613461,FFF,2014B,72.80952380952381,1.0,0,0,Pass,LOW,LOW_ENGAGEMENT,LOW_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
613464,FFF,2014B,72.83333333333333,0.9230769230769232,0,0,Pass,LOW,LOW_ENGAGEMENT,LOW_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
613574,FFF,2014B,61.75,0.3076923076923077,0,0,Fail,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
613593,FFF,2014B,71.16666666666667,0.9230769230769232,0,0,Fail,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
613630,FFF,2014B,74.75,0.9230769230769232,0,0,Pass,LOW,LOW_ENGAGEMENT,LOW_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
613676,FFF,2014B,81.0,0.3846153846153846,0,0,Withdrawn,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
613677,FFF,2014B,67.16666666666667,0.4615384615384615,0,0,Fail,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
613717,FFF,2014B,59.66666666666666,0.2307692307692307,0,0,Withdrawn,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
613775,FFF,2014B,0.0,0.0,0,0,Withdrawn,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,1,STRUGGLING_STUDENTS
613865,FFF,2014B,81.58333333333333,0.9230769230769232,0,0,Pass,LOW,LOW_ENGAGEMENT,LOW_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
613900,FFF,2014B,57.41666666666666,0.9230769230769232,0,0,Pass,MEDIUM,LOW_ENGAGEMENT,MEDIUM_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
613928,FFF,2014B,77.5,0.9230769230769232,0,0,Fail,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
613952,FFF,2014B,81.08333333333333,0.9230769230769232,0,0,Pass,LOW,LOW_ENGAGEMENT,LOW_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
614059,FFF,2014B,76.1,1.0,0,0,Withdrawn,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
614083,FFF,2014B,65.0,0.1538461538461538,0,0,Fail,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
614163,FFF,2014B,90.41666666666669,0.9230769230769232,0,0,Pass,LOW,LOW_ENGAGEMENT,LOW_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
614172,FFF,2014B,74.0,0.2307692307692307,0,0,Withdrawn,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
614181,FFF,2014B,89.0625,1.0,0,0,Distinction,LOW,LOW_ENGAGEMENT,LOW_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
614381,FFF,2014B,53.75,0.3076923076923077,0,0,Withdrawn,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
614599,FFF,2014B,81.0,0.1538461538461538,0,0,Fail,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
614661,FFF,2014B,0.0,0.0,0,0,Withdrawn,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,1,STRUGGLING_STUDENTS
614730,FFF,2014B,69.33333333333333,0.2307692307692307,0,0,Withdrawn,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
614733,FFF,2014B,49.5,0.7692307692307693,0,0,Fail,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
614764,FFF,2014B,68.0,0.9230769230769232,0,0,Pass,MEDIUM,LOW_ENGAGEMENT,MEDIUM_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
614801,FFF,2014B,58.71428571428572,0.5384615384615384,0,0,Fail,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
614812,FFF,2014B,70.66666666666667,0.9230769230769232,0,0,Fail,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
614887,FFF,2014B,84.08333333333333,0.9230769230769232,0,0,Pass,LOW,LOW_ENGAGEMENT,LOW_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
614907,FFF,2014B,0.0,0.0,0,0,Withdrawn,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,1,STRUGGLING_STUDENTS
614973,FFF,2014B,58.5,0.1538461538461538,0,0,Fail,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,1,STRUGGLING_STUDENTS
614984,FFF,2014B,67.41666666666667,0.9230769230769232,0,0,Withdrawn,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
614994,FFF,2014B,0.0,0.0,0,0,Fail,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,1,STRUGGLING_STUDENTS
615225,FFF,2014B,87.25,0.9230769230769232,0,0,Pass,LOW,LOW_ENGAGEMENT,LOW_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
615241,FFF,2014B,85.65,1.0,0,0,Pass,LOW,LOW_ENGAGEMENT,LOW_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
615426,FFF,2014B,92.85714285714286,0.5384615384615384,0,0,Withdrawn,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
615429,FFF,2014B,71.4,0.3846153846153846,0,0,Withdrawn,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
615439,FFF,2014B,70.5,0.9230769230769232,0,0,Pass,LOW,LOW_ENGAGEMENT,LOW_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
616383,FFF,2014B,94.91666666666669,0.9230769230769232,0,0,Distinction,LOW,LOW_ENGAGEMENT,LOW_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
616453,FFF,2014B,87.0,0.1538461538461538,0,0,Fail,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
616557,FFF,2014B,0.0,0.0,0,0,Withdrawn,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,1,STRUGGLING_STUDENTS
616613,FFF,2014B,70.0,0.0769230769230769,0,0,Withdrawn,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
616646,FFF,2014B,70.0,1.0,0,0,Pass,LOW,LOW_ENGAGEMENT,LOW_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
616688,FFF,2014B,89.16666666666667,0.9230769230769232,0,0,Distinction,LOW,LOW_ENGAGEMENT,LOW_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
616789,FFF,2014B,71.88235294117646,1.0,0,0,Pass,LOW,LOW_ENGAGEMENT,LOW_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
616794,FFF,2014B,62.25,0.9230769230769232,0,0,Fail,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
616909,FFF,2014B,58.85714285714285,0.5384615384615384,0,0,Fail,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
616913,FFF,2014B,66.27272727272727,0.8461538461538461,0,0,Pass,MEDIUM,LOW_ENGAGEMENT,MEDIUM_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
617010,FFF,2014B,71.53333333333333,1.0,0,0,Withdrawn,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
617014,FFF,2014B,78.91666666666667,0.9230769230769232,0,0,Pass,LOW,LOW_ENGAGEMENT,LOW_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
617015,FFF,2014B,0.0,0.0,0,0,Withdrawn,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,1,STRUGGLING_STUDENTS
617018,FFF,2014B,58.083333333333336,0.9230769230769232,0,0,Fail,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
617053,FFF,2014B,82.0,0.1538461538461538,0,0,Fail,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
617130,FFF,2014B,75.85714285714286,1.0,0,0,Withdrawn,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
617201,FFF,2014B,74.75,0.9230769230769232,0,0,Pass,LOW,LOW_ENGAGEMENT,LOW_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
617212,FFF,2014B,0.0,0.0,0,0,Withdrawn,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,1,STRUGGLING_STUDENTS
617255,FFF,2014B,0.0,0.0,0,0,Withdrawn,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,1,STRUGGLING_STUDENTS
617307,FFF,2014B,0.0,0.0,0,0,Withdrawn,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,1,STRUGGLING_STUDENTS
617318,FFF,2014B,87.83333333333333,0.9230769230769232,0,0,Pass,LOW,LOW_ENGAGEMENT,LOW_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
617343,FFF,2014B,76.0,0.3076923076923077,0,0,Withdrawn,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
617358,FFF,2014B,90.83333333333331,0.4615384615384615,0,0,Withdrawn,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
617382,FFF,2014B,87.91666666666667,0.9230769230769232,0,0,Pass,LOW,LOW_ENGAGEMENT,LOW_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
617406,FFF,2014B,0.0,0.0,0,0,Withdrawn,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,1,STRUGGLING_STUDENTS
617437,FFF,2014B,82.33333333333333,0.2307692307692307,0,0,Withdrawn,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
617534,FFF,2014B,77.75,0.9230769230769232,0,0,Pass,LOW,LOW_ENGAGEMENT,LOW_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
617535,FFF,2014B,36.0,0.0769230769230769,0,0,Fail,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,1,STRUGGLING_STUDENTS
617540,FFF,2014B,0.0,0.0,0,0,Fail,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,1,STRUGGLING_STUDENTS
617543,FFF,2014B,71.75,0.3076923076923077,0,0,Withdrawn,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
617557,FFF,2014B,0.0,0.0,0,0,Withdrawn,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,1,STRUGGLING_STUDENTS
617564,FFF,2014B,43.0,0.0769230769230769,0,0,Fail,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,1,STRUGGLING_STUDENTS
617638,FFF,2014B,0.0,0.0,0,0,Withdrawn,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,1,STRUGGLING_STUDENTS
617647,FFF,2014B,0.0,0.0,0,0,Withdrawn,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,1,STRUGGLING_STUDENTS
617678,FFF,2014B,80.58333333333333,0.9230769230769232,0,0,Pass,LOW,LOW_ENGAGEMENT,LOW_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
617734,FFF,2014B,69.0909090909091,0.8461538461538461,0,0,Pass,MEDIUM,LOW_ENGAGEMENT,MEDIUM_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
617740,FFF,2014B,84.61904761904762,1.0,0,0,Pass,LOW,LOW_ENGAGEMENT,LOW_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
617751,FFF,2014B,77.83333333333333,0.9230769230769232,0,0,Pass,LOW,LOW_ENGAGEMENT,LOW_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
617805,FFF,2014B,85.75,0.9230769230769232,0,0,Pass,LOW,LOW_ENGAGEMENT,LOW_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
617824,FFF,2014B,0.0,0.0,0,0,Withdrawn,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,1,STRUGGLING_STUDENTS
617829,FFF,2014B,82.75,0.9230769230769232,0,0,Pass,LOW,LOW_ENGAGEMENT,LOW_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
617847,FFF,2014B,0.0,0.0,0,0,Withdrawn,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,1,STRUGGLING_STUDENTS
617868,FFF,2014B,89.08333333333333,0.9230769230769232,0,0,Pass,LOW,LOW_ENGAGEMENT,LOW_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
617945,FFF,2014B,0.0,0.0,0,0,Fail,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,1,STRUGGLING_STUDENTS
617965,FFF,2014B,75.75,0.9230769230769232,0,0,Pass,LOW,LOW_ENGAGEMENT,LOW_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
617976,FFF,2014B,83.33333333333333,0.9230769230769232,0,0,Pass,LOW,LOW_ENGAGEMENT,LOW_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
617998,FFF,2014B,72.5,0.9230769230769232,0,0,Pass,LOW,LOW_ENGAGEMENT,LOW_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
618004,FFF,2014B,85.33333333333333,0.9230769230769232,0,0,Pass,LOW,LOW_ENGAGEMENT,LOW_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
618005,FFF,2014B,81.58333333333333,0.9230769230769232,0,0,Pass,LOW,LOW_ENGAGEMENT,LOW_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
618015,FFF,2014B,76.5,0.9230769230769232,0,0,Pass,LOW,LOW_ENGAGEMENT,LOW_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
618124,FFF,2014B,46.833333333333336,0.4615384615384615,0,0,Withdrawn,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
618216,FFF,2014B,70.66666666666667,0.9230769230769232,0,0,Pass,LOW,LOW_ENGAGEMENT,LOW_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
618279,FFF,2014B,38.0,0.2307692307692307,0,0,Fail,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,1,STRUGGLING_STUDENTS
618280,FFF,2014B,90.75,0.9230769230769232,0,0,Pass,LOW,LOW_ENGAGEMENT,LOW_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
618293,FFF,2014B,73.91666666666667,0.9230769230769232,0,0,Pass,LOW,LOW_ENGAGEMENT,LOW_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
618390,FFF,2014B,79.66666666666667,0.9230769230769232,0,0,Fail,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
618397,FFF,2014B,78.5,0.9230769230769232,0,0,Pass,LOW,LOW_ENGAGEMENT,LOW_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
618412,FFF,2014B,77.66666666666667,0.9230769230769232,0,0,Pass,LOW,LOW_ENGAGEMENT,LOW_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
618513,FFF,2014B,70.42857142857143,1.0,0,0,Pass,LOW,LOW_ENGAGEMENT,LOW_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
618519,FFF,2014B,78.58333333333333,0.9230769230769232,0,0,Pass,LOW,LOW_ENGAGEMENT,LOW_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
618590,FFF,2014B,75.93333333333334,1.0,0,0,Pass,LOW,LOW_ENGAGEMENT,LOW_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
618642,FFF,2014B,0.0,0.0,0,0,Withdrawn,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,1,STRUGGLING_STUDENTS
618662,FFF,2014B,83.0,0.7692307692307693,0,0,Withdrawn,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
618665,FFF,2014B,59.2,1.0,0,0,Fail,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
618667,FFF,2014B,66.25,0.3076923076923077,0,0,Fail,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
618684,FFF,2014B,0.0,0.0,0,0,Withdrawn,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,1,STRUGGLING_STUDENTS
618744,FFF,2014B,98.0,0.2307692307692307,0,0,Withdrawn,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
618843,FFF,2014B,0.0,0.0,0,0,Withdrawn,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,1,STRUGGLING_STUDENTS
618848,FFF,2014B,0.0,0.0,0,0,Withdrawn,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,1,STRUGGLING_STUDENTS
618875,FFF,2014B,72.71428571428571,1.0,0,0,Pass,LOW,LOW_ENGAGEMENT,LOW_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
618903,FFF,2014B,90.0,0.0769230769230769,0,0,Withdrawn,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
618914,FFF,2014B,90.5,0.9230769230769232,0,0,Pass,LOW,LOW_ENGAGEMENT,LOW_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
618925,FFF,2014B,0.0,0.0,0,0,Fail,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,1,STRUGGLING_STUDENTS
618942,FFF,2014B,72.0,0.0769230769230769,0,0,Withdrawn,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
619001,FFF,2014B,80.8,0.3846153846153846,0,0,Withdrawn,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
619112,FFF,2014B,90.0,0.0769230769230769,0,0,Withdrawn,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
619118,FFF,2014B,70.0,0.0769230769230769,0,0,Fail,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
619204,FFF,2014B,63.333333333333336,0.9230769230769232,0,0,Withdrawn,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
619205,FFF,2014B,0.0,0.0,0,0,Withdrawn,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,1,STRUGGLING_STUDENTS
619341,FFF,2014B,79.5,0.9230769230769232,0,0,Pass,LOW,LOW_ENGAGEMENT,LOW_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
619410,FFF,2014B,71.25,0.9230769230769232,0,0,Pass,LOW,LOW_ENGAGEMENT,LOW_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
619461,FFF,2014B,92.08333333333331,0.9230769230769232,0,0,Distinction,LOW,LOW_ENGAGEMENT,LOW_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
619887,FFF,2014B,0.0,0.0,0,0,Withdrawn,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,1,STRUGGLING_STUDENTS
619921,FFF,2014B,79.0,0.4615384615384615,0,0,Withdrawn,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
619974,FFF,2014B,77.25,0.3076923076923077,0,0,Withdrawn,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
620004,FFF,2014B,67.0,0.1538461538461538,0,0,Withdrawn,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
620081,FFF,2014B,83.83333333333333,0.9230769230769232,0,0,Pass,LOW,LOW_ENGAGEMENT,LOW_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
620112,FFF,2014B,74.0,0.3076923076923077,0,0,Withdrawn,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
620200,FFF,2014B,84.5,0.9230769230769232,0,0,Pass,LOW,LOW_ENGAGEMENT,LOW_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
620277,FFF,2014B,81.4,0.3846153846153846,0,0,Fail,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
620320,FFF,2014B,65.66666666666667,0.2307692307692307,0,0,Fail,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
620337,FFF,2014B,59.142857142857146,0.5384615384615384,0,0,Withdrawn,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
620356,FFF,2014B,0.0,0.0,0,0,Withdrawn,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,1,STRUGGLING_STUDENTS
620364,FFF,2014B,0.0,0.0,0,0,Withdrawn,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,1,STRUGGLING_STUDENTS
620399,FFF,2014B,84.0,0.0769230769230769,0,0,Fail,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
620423,FFF,2014B,54.333333333333336,0.2307692307692307,0,0,Fail,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,1,STRUGGLING_STUDENTS
620430,FFF,2014B,0.0,0.0,0,0,Withdrawn,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,1,STRUGGLING_STUDENTS
620473,FFF,2014B,81.75,0.9230769230769232,0,0,Pass,LOW,LOW_ENGAGEMENT,LOW_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
620498,FFF,2014B,22.0,0.0769230769230769,0,0,Fail,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,1,STRUGGLING_STUDENTS
620801,FFF,2014B,78.0,0.9230769230769232,0,0,Pass,LOW,LOW_ENGAGEMENT,LOW_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
620819,FFF,2014B,82.3076923076923,1.0,0,0,Pass,LOW,LOW_ENGAGEMENT,LOW_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
620933,FFF,2014B,30.0,0.0769230769230769,0,0,Fail,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,1,STRUGGLING_STUDENTS
621345,FFF,2014B,66.0,0.9230769230769232,0,0,Pass,MEDIUM,LOW_ENGAGEMENT,MEDIUM_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
621370,FFF,2014B,61.0,0.2307692307692307,0,0,Fail,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
621433,FFF,2014B,66.4,0.7692307692307693,0,0,Fail,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
621436,FFF,2014B,77.16666666666667,0.9230769230769232,0,0,Pass,LOW,LOW_ENGAGEMENT,LOW_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
621441,FFF,2014B,72.5,0.9230769230769232,0,0,Pass,LOW,LOW_ENGAGEMENT,LOW_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
621464,FFF,2014B,63.0,0.1538461538461538,0,0,Fail,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
621475,FFF,2014B,75.91666666666667,0.9230769230769232,0,0,Pass,LOW,LOW_ENGAGEMENT,LOW_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
621531,FFF,2014B,85.27272727272727,0.8461538461538461,0,0,Pass,LOW,LOW_ENGAGEMENT,LOW_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
621580,FFF,2014B,60.63636363636363,0.8461538461538461,0,0,Pass,MEDIUM,LOW_ENGAGEMENT,MEDIUM_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
621675,FFF,2014B,0.0,0.0,0,0,Withdrawn,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,1,STRUGGLING_STUDENTS
621682,FFF,2014B,0.0,0.0,0,0,Fail,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,1,STRUGGLING_STUDENTS
621690,FFF,2014B,84.0,0.1538461538461538,0,0,Fail,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
621696,FFF,2014B,74.23809523809524,1.0,0,0,Pass,LOW,LOW_ENGAGEMENT,LOW_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
621698,FFF,2014B,0.0,0.0,0,0,Fail,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,1,STRUGGLING_STUDENTS
